pocket,displacement,tanimoto,recall,error
complex_000266,2.0,0.38461538461538464,0.7142857142857143,
complex_000266,2.0,0.3076923076923077,0.5714285714285714,
complex_000266,2.0,0.1,0.14285714285714285,
complex_000266,2.0,0.36363636363636365,0.5714285714285714,
complex_000266,2.0,0.625,0.7142857142857143,
complex_000266,2.0,0.08333333333333333,0.14285714285714285,
complex_000266,3.0,0.3333333333333333,0.5714285714285714,
complex_000266,3.0,0.5,0.7142857142857143,
complex_000266,3.0,0.25,0.42857142857142855,
complex_000266,3.0,0.2857142857142857,0.5714285714285714,
complex_000266,3.0,0.15384615384615385,0.2857142857142857,
complex_000266,3.0,0.08333333333333333,0.14285714285714285,
complex_000266,3.0,0.08333333333333333,0.14285714285714285,
complex_000266,3.0,0.1,0.14285714285714285,
complex_000266,3.0,0.2,0.2857142857142857,
complex_000266,3.0,0.2857142857142857,0.5714285714285714,
complex_000266,3.0,0.125,0.14285714285714285,
complex_000266,3.0,0.07692307692307693,0.14285714285714285,
complex_000269,0.5,0.6666666666666666,0.8571428571428571,
complex_000269,0.5,0.875,1.0,
complex_000269,0.5,0.8571428571428571,0.8571428571428571,
complex_000269,0.5,0.7857142857142857,0.7857142857142857,
complex_000269,0.5,0.6875,0.7857142857142857,
complex_000269,0.5,0.7058823529411765,0.8571428571428571,
complex_000269,0.5,0.75,0.8571428571428571,
complex_000269,0.5,0.6875,0.7857142857142857,
complex_000269,0.5,0.7142857142857143,0.7142857142857143,
complex_000269,0.5,0.8,0.8571428571428571,
complex_000269,0.5,0.875,1.0,
complex_000269,0.5,0.6470588235294118,0.7857142857142857,
complex_000269,1.0,0.6470588235294118,0.7857142857142857,
complex_000269,1.0,0.8125,0.9285714285714286,
complex_000269,1.0,0.5294117647058824,0.6428571428571429,
complex_000269,1.0,0.625,0.7142857142857143,
complex_000269,1.0,0.5294117647058824,0.6428571428571429,
complex_000269,1.0,0.5555555555555556,0.7142857142857143,
complex_000269,1.0,0.75,0.8571428571428571,
complex_000269,1.0,0.7058823529411765,0.8571428571428571,
complex_000269,1.0,0.5555555555555556,0.7142857142857143,
complex_000269,1.0,0.5882352941176471,0.7142857142857143,
complex_000269,1.0,0.4375,0.5,
complex_000269,1.0,0.5555555555555556,0.7142857142857143,
complex_000269,2.0,0.3888888888888889,0.5,
complex_000269,2.0,0.4375,0.5,
complex_000269,2.0,0.4375,0.5,
complex_000269,2.0,0.4117647058823529,0.5,
complex_000269,2.0,0.3684210526315789,0.5,
complex_000269,2.0,0.3684210526315789,0.5,
complex_000269,2.0,0.4375,0.5,
complex_000269,2.0,0.42105263157894735,0.5714285714285714,
complex_000269,2.0,0.35294117647058826,0.42857142857142855,
complex_000269,2.0,0.4117647058823529,0.5,
complex_000269,2.0,0.35294117647058826,0.42857142857142855,
complex_000269,2.0,0.4117647058823529,0.5,
complex_000269,3.0,0.4375,0.5,
complex_000269,3.0,0.25,0.35714285714285715,
complex_000269,3.0,0.3333333333333333,0.5,
complex_000269,3.0,0.2777777777777778,0.35714285714285715,
complex_000269,3.0,0.3157894736842105,0.42857142857142855,
complex_000269,3.0,0.3,0.42857142857142855,
complex_000269,3.0,0.4,0.42857142857142855,
complex_000269,3.0,0.29411764705882354,0.35714285714285715,
complex_000269,3.0,0.25,0.35714285714285715,
complex_000269,3.0,0.25,0.35714285714285715,
complex_000269,3.0,0.3,0.42857142857142855,
complex_000269,3.0,0.375,0.42857142857142855,
complex_000292,0.5,0.5454545454545454,1.0,
complex_000292,0.5,0.5,0.5,
complex_000292,0.5,0.6666666666666666,1.0,
complex_000292,0.5,0.5555555555555556,0.8333333333333334,
complex_000292,0.5,0.5,0.5,
complex_000292,0.5,0.42857142857142855,0.5,
complex_000292,0.5,0.6666666666666666,0.6666666666666666,
complex_000292,0.5,0.8571428571428571,1.0,
complex_000292,0.5,0.6666666666666666,0.6666666666666666,
complex_000292,0.5,0.6666666666666666,0.6666666666666666,
complex_000292,0.5,0.7142857142857143,0.8333333333333334,
complex_000292,0.5,0.6666666666666666,0.6666666666666666,
complex_000292,1.0,0.625,0.8333333333333334,
complex_000292,1.0,0.5714285714285714,0.6666666666666666,
complex_000292,1.0,0.6,1.0,
complex_000292,1.0,0.42857142857142855,1.0,
complex_000292,1.0,0.5,0.8333333333333334,
complex_000292,1.0,0.3333333333333333,0.3333333333333333,
complex_000292,1.0,0.16666666666666666,0.16666666666666666,
complex_000292,1.0,0.5454545454545454,1.0,
complex_000292,1.0,0.8571428571428571,1.0,
complex_000292,1.0,0.42857142857142855,1.0,
complex_000292,1.0,0.5,0.8333333333333334,
complex_000292,1.0,0.4444444444444444,0.6666666666666666,
complex_000292,2.0,0.46153846153846156,1.0,
complex_000292,2.0,0.16666666666666666,0.16666666666666666,
complex_000292,2.0,0.38461538461538464,0.8333333333333334,
complex_000292,2.0,0.16666666666666666,0.16666666666666666,
complex_000292,2.0,0.5,0.8333333333333334,
complex_000292,2.0,0.3076923076923077,0.6666666666666666,
complex_000292,2.0,0.16666666666666666,0.16666666666666666,
complex_000292,2.0,0.3333333333333333,0.3333333333333333,
complex_000292,2.0,0.4,1.0,
complex_000292,2.0,0.3,0.5,
complex_000292,2.0,0.46153846153846156,1.0,
complex_000292,2.0,0.3333333333333333,0.5,
complex_000292,3.0,0.4,0.6666666666666666,
complex_000292,3.0,0.16666666666666666,0.16666666666666666,
complex_000292,3.0,0.3333333333333333,0.6666666666666666,
complex_000292,3.0,0.3125,0.8333333333333334,
complex_000292,3.0,0.3,0.5,
complex_000292,3.0,0.3333333333333333,0.5,
complex_000292,3.0,0.36363636363636365,0.6666666666666666,
complex_000292,3.0,0.2,0.3333333333333333,
complex_000292,3.0,0.2222222222222222,0.3333333333333333,
complex_000292,3.0,0.3076923076923077,0.6666666666666666,
complex_000292,3.0,0.4,0.6666666666666666,
complex_000292,3.0,0.3333333333333333,0.6666666666666666,
complex_000305,0.5,0.7857142857142857,0.9166666666666666,
complex_000305,0.5,0.6,0.75,
complex_000305,0.5,0.7333333333333333,0.9166666666666666,
complex_000305,0.5,0.7857142857142857,0.9166666666666666,
complex_000305,0.5,0.8461538461538461,0.9166666666666666,
complex_000305,0.5,0.625,0.8333333333333334,
complex_000305,0.5,0.7692307692307693,0.8333333333333334,
complex_000305,0.5,0.8461538461538461,0.9166666666666666,
complex_000305,0.5,0.7142857142857143,0.8333333333333334,
complex_000305,0.5,0.7333333333333333,0.9166666666666666,
complex_000305,0.5,0.6666666666666666,0.8333333333333334,
complex_000305,0.5,0.7857142857142857,0.9166666666666666,
complex_000305,1.0,0.5882352941176471,0.8333333333333334,
complex_000305,1.0,0.47058823529411764,0.6666666666666666,
complex_000305,1.0,0.5625,0.75,
complex_000305,1.0,0.7333333333333333,0.9166666666666666,
complex_000305,1.0,0.5625,0.75,
complex_000305,1.0,0.5,0.6666666666666666,
complex_000305,1.0,0.5625,0.75,
complex_000305,1.0,0.6,0.75,
complex_000305,1.0,0.47058823529411764,0.6666666666666666,
complex_000305,1.0,0.625,0.8333333333333334,
complex_000305,1.0,0.6428571428571429,0.75,
complex_000305,1.0,0.6,0.75,
complex_000305,2.0,0.4375,0.5833333333333334,
complex_000305,2.0,0.3125,0.4166666666666667,
complex_000305,2.0,0.5294117647058824,0.75,
complex_000305,2.0,0.5294117647058824,0.75,
complex_000305,2.0,0.4375,0.5833333333333334,
complex_000305,2.0,0.4117647058823529,0.5833333333333334,
complex_000305,2.0,0.3157894736842105,0.5,
complex_000305,2.0,0.47058823529411764,0.6666666666666666,
complex_000305,2.0,0.5,0.6666666666666666,
complex_000305,2.0,0.2631578947368421,0.4166666666666667,
complex_000305,2.0,0.4,0.6666666666666666,
complex_000305,2.0,0.2631578947368421,0.4166666666666667,
complex_000305,3.0,0.375,0.5,
complex_000305,3.0,0.5625,0.75,
complex_000305,3.0,0.3684210526315789,0.5833333333333334,
complex_000305,3.0,0.29411764705882354,0.4166666666666667,
complex_000305,3.0,0.18181818181818182,0.3333333333333333,
complex_000305,3.0,0.5,0.6666666666666666,
complex_000305,3.0,0.3157894736842105,0.5,
complex_000305,3.0,0.3125,0.4166666666666667,
complex_000305,3.0,0.42105263157894735,0.6666666666666666,
complex_000305,3.0,0.21739130434782608,0.4166666666666667,
complex_000305,3.0,0.5882352941176471,0.8333333333333334,
complex_000305,3.0,0.5294117647058824,0.75,
complex_000335,0.5,0.875,1.0,
complex_000335,0.5,0.6875,0.7857142857142857,
complex_000335,0.5,0.7333333333333333,0.7857142857142857,
complex_000335,0.5,0.8,0.8571428571428571,
complex_000335,0.5,1.0,1.0,
complex_000335,0.5,0.8666666666666667,0.9285714285714286,
complex_000335,0.5,0.7857142857142857,0.7857142857142857,
complex_000335,0.5,0.8,0.8571428571428571,
complex_000335,0.5,0.6666666666666666,0.7142857142857143,
complex_000335,0.5,1.0,1.0,
complex_000335,0.5,1.0,1.0,
complex_000335,0.5,0.7142857142857143,0.7142857142857143,
complex_000335,1.0,0.8666666666666667,0.9285714285714286,
complex_000335,1.0,0.75,0.8571428571428571,
complex_000335,1.0,0.6875,0.7857142857142857,
complex_000335,1.0,0.6470588235294118,0.7857142857142857,
complex_000335,1.0,0.5625,0.6428571428571429,
complex_000335,1.0,0.7058823529411765,0.8571428571428571,
complex_000335,1.0,0.21428571428571427,0.21428571428571427,
complex_000335,1.0,0.75,0.8571428571428571,
complex_000335,1.0,0.5625,0.6428571428571429,
complex_000335,1.0,0.35714285714285715,0.35714285714285715,
complex_000335,1.0,0.35714285714285715,0.35714285714285715,
complex_000335,1.0,0.5,0.5,
complex_000335,2.0,0.35714285714285715,0.35714285714285715,
complex_000335,2.0,0.42105263157894735,0.5714285714285714,
complex_000335,2.0,0.07142857142857142,0.07142857142857142,
complex_000335,2.0,0.07142857142857142,0.07142857142857142,
complex_000335,2.0,0.2857142857142857,0.2857142857142857,
complex_000335,2.0,0.5,0.6428571428571429,
complex_000335,2.0,0.07142857142857142,0.07142857142857142,
complex_000335,2.0,0.4117647058823529,0.5,
complex_000335,2.0,0.21428571428571427,0.21428571428571427,
complex_000335,2.0,0.4,0.42857142857142855,
complex_000335,2.0,0.5333333333333333,0.5714285714285714,
complex_000335,2.0,0.0,0.0,
complex_000335,3.0,0.5,0.6428571428571429,
complex_000335,3.0,0.47058823529411764,0.5714285714285714,
complex_000335,3.0,0.21428571428571427,0.21428571428571427,
complex_000335,3.0,0.0,0.0,
complex_000335,3.0,0.3,0.42857142857142855,
complex_000335,3.0,0.06666666666666667,0.07142857142857142,
complex_000335,3.0,0.35294117647058826,0.42857142857142855,
complex_000335,3.0,0.1875,0.21428571428571427,
complex_000335,3.0,0.1875,0.21428571428571427,
complex_000335,3.0,0.3684210526315789,0.5,
complex_000335,3.0,0.3333333333333333,0.35714285714285715,
complex_000335,3.0,0.14285714285714285,0.14285714285714285,
complex_000363,0.5,0.7142857142857143,0.7142857142857143,
complex_000363,0.5,0.6666666666666666,0.8571428571428571,
complex_000363,0.5,0.625,0.7142857142857143,
complex_000363,0.5,0.6470588235294118,0.7857142857142857,
complex_000363,0.5,0.8125,0.9285714285714286,
complex_000363,0.5,0.5882352941176471,0.7142857142857143,
complex_000363,0.5,0.8125,0.9285714285714286,
complex_000363,0.5,0.75,0.8571428571428571,
complex_000363,0.5,0.6666666666666666,0.8571428571428571,
complex_000363,0.5,0.6875,0.7857142857142857,
complex_000363,0.5,0.75,0.8571428571428571,
complex_000363,0.5,0.9333333333333333,1.0,
complex_000363,1.0,0.7058823529411765,0.8571428571428571,
complex_000363,1.0,0.5,0.6428571428571429,
complex_000363,1.0,0.5555555555555556,0.7142857142857143,
complex_000363,1.0,0.5263157894736842,0.7142857142857143,
complex_000363,1.0,0.5,0.6428571428571429,
complex_000363,1.0,0.7222222222222222,0.9285714285714286,
complex_000363,1.0,0.5,0.5714285714285714,
complex_000363,1.0,0.6,0.6428571428571429,
complex_000363,1.0,0.5789473684210527,0.7857142857142857,
complex_000363,1.0,0.5555555555555556,0.7142857142857143,
complex_000363,1.0,0.45,0.6428571428571429,
complex_000363,1.0,0.5625,0.6428571428571429,
complex_000363,2.0,0.4117647058823529,0.5,
complex_000363,2.0,0.4,0.5714285714285714,
complex_000363,2.0,0.35,0.5,
complex_000363,2.0,0.5,0.6428571428571429,
complex_000363,2.0,0.4375,0.5,
complex_000363,2.0,0.3684210526315789,0.5,
complex_000363,2.0,0.5,0.6428571428571429,
complex_000363,2.0,0.3684210526315789,0.5,
complex_000363,2.0,0.5,0.6428571428571429,
complex_000363,2.0,0.4117647058823529,0.5,
complex_000363,2.0,0.3888888888888889,0.5,
complex_000363,2.0,0.3,0.42857142857142855,
complex_000363,3.0,0.36363636363636365,0.5714285714285714,
complex_000363,3.0,0.2857142857142857,0.42857142857142855,
complex_000363,3.0,0.36363636363636365,0.5714285714285714,
complex_000363,3.0,0.3157894736842105,0.42857142857142855,
complex_000363,3.0,0.3,0.42857142857142855,
complex_000363,3.0,0.5,0.7142857142857143,
complex_000363,3.0,0.23809523809523808,0.35714285714285715,
complex_000363,3.0,0.2857142857142857,0.42857142857142855,
complex_000363,3.0,0.2727272727272727,0.42857142857142855,
complex_000363,3.0,0.2857142857142857,0.42857142857142855,
complex_000363,3.0,0.23529411764705882,0.2857142857142857,
complex_000363,3.0,0.3,0.42857142857142855,
complex_000374,0.5,0.6,0.6666666666666666,
complex_000374,0.5,0.7142857142857143,0.8333333333333334,
complex_000374,0.5,0.8,0.8888888888888888,
complex_000374,0.5,0.6956521739130435,0.8888888888888888,
complex_000374,0.5,0.65,0.7222222222222222,
complex_000374,0.5,0.6363636363636364,0.7777777777777778,
complex_000374,0.5,0.7727272727272727,0.9444444444444444,
complex_000374,0.5,0.8,0.8888888888888888,
complex_000374,0.5,0.85,0.9444444444444444,
complex_000374,0.5,0.625,0.8333333333333334,
complex_000374,0.5,0.75,0.8333333333333334,
complex_000374,0.5,0.8095238095238095,0.9444444444444444,
complex_000374,1.0,0.5,0.6666666666666666,
complex_000374,1.0,0.5238095238095238,0.6111111111111112,
complex_000374,1.0,0.5,0.6666666666666666,
complex_000374,1.0,0.5,0.6666666666666666,
complex_000374,1.0,0.6666666666666666,0.7777777777777778,
complex_000374,1.0,0.4583333333333333,0.6111111111111112,
complex_000374,1.0,0.48,0.6666666666666666,
complex_000374,1.0,0.5238095238095238,0.6111111111111112,
complex_000374,1.0,0.6363636363636364,0.7777777777777778,
complex_000374,1.0,0.5416666666666666,0.7222222222222222,
complex_000374,1.0,0.5217391304347826,0.6666666666666666,
complex_000374,1.0,0.45,0.5,
complex_000374,2.0,0.48,0.6666666666666666,
complex_000374,2.0,0.2962962962962963,0.4444444444444444,
complex_000374,2.0,0.48,0.6666666666666666,
complex_000374,2.0,0.4,0.4444444444444444,
complex_000374,2.0,0.32,0.4444444444444444,
complex_000374,2.0,0.4,0.5555555555555556,
complex_000374,2.0,0.36,0.5,
complex_000374,2.0,0.45454545454545453,0.5555555555555556,
complex_000374,2.0,0.36,0.5,
complex_000374,2.0,0.34615384615384615,0.5,
complex_000374,2.0,0.3793103448275862,0.6111111111111112,
complex_000374,2.0,0.3333333333333333,0.4444444444444444,
complex_000374,3.0,0.2916666666666667,0.3888888888888889,
complex_000374,3.0,0.36666666666666664,0.6111111111111112,
complex_000374,3.0,0.2608695652173913,0.3333333333333333,
complex_000374,3.0,0.24,0.3333333333333333,
complex_000374,3.0,0.2222222222222222,0.3333333333333333,
complex_000374,3.0,0.3333333333333333,0.5,
complex_000374,3.0,0.27586206896551724,0.4444444444444444,
complex_000374,3.0,0.3333333333333333,0.5,
complex_000374,3.0,0.26666666666666666,0.4444444444444444,
complex_000374,3.0,0.34782608695652173,0.4444444444444444,
complex_000374,3.0,0.25925925925925924,0.3888888888888889,
complex_000374,3.0,0.2857142857142857,0.4444444444444444,
complex_000376,0.5,0.7,0.7777777777777778,
complex_000376,0.5,0.6363636363636364,0.7777777777777778,
complex_000376,0.5,0.6666666666666666,0.6666666666666666,
complex_000376,0.5,0.6,0.6666666666666666,
complex_000376,0.5,0.6666666666666666,0.6666666666666666,
complex_000376,0.5,0.5833333333333334,0.7777777777777778,
complex_000376,0.5,0.5833333333333334,0.7777777777777778,
complex_000376,0.5,0.5384615384615384,0.7777777777777778,
complex_000376,0.5,0.5833333333333334,0.7777777777777778,
complex_000376,0.5,0.6666666666666666,0.6666666666666666,
complex_000376,0.5,0.6363636363636364,0.7777777777777778,
complex_000376,0.5,0.8,0.8888888888888888,
complex_000376,1.0,0.38461538461538464,0.5555555555555556,
complex_000376,1.0,0.5,0.5555555555555556,
complex_000376,1.0,0.3333333333333333,0.4444444444444444,
complex_000376,1.0,0.45454545454545453,0.5555555555555556,
complex_000376,1.0,0.38461538461538464,0.5555555555555556,
complex_000376,1.0,0.5833333333333334,0.7777777777777778,
complex_000376,1.0,0.5,0.6666666666666666,
complex_000376,1.0,0.5,0.6666666666666666,
complex_000376,1.0,0.5384615384615384,0.7777777777777778,
complex_000376,1.0,0.7,0.7777777777777778,
complex_000376,1.0,0.5454545454545454,0.6666666666666666,
complex_000376,1.0,0.5454545454545454,0.6666666666666666,
complex_000376,2.0,0.3333333333333333,0.4444444444444444,
complex_000376,2.0,0.4166666666666667,0.5555555555555556,
complex_000376,2.0,0.3333333333333333,0.4444444444444444,
complex_000376,2.0,0.15384615384615385,0.2222222222222222,
complex_000376,2.0,0.2857142857142857,0.4444444444444444,
complex_000376,2.0,0.14285714285714285,0.2222222222222222,
complex_000376,2.0,0.5833333333333334,0.7777777777777778,
complex_000376,2.0,0.3333333333333333,0.4444444444444444,
complex_000376,2.0,0.23076923076923078,0.3333333333333333,
complex_000376,2.0,0.4166666666666667,0.5555555555555556,
complex_000376,2.0,0.21428571428571427,0.3333333333333333,
complex_000376,2.0,0.46153846153846156,0.6666666666666666,
complex_000376,3.0,0.13333333333333333,0.2222222222222222,
complex_000376,3.0,0.1875,0.3333333333333333,
complex_000376,3.0,0.5833333333333334,0.7777777777777778,
complex_000376,3.0,0.2857142857142857,0.4444444444444444,
complex_000376,3.0,0.13333333333333333,0.2222222222222222,
complex_000376,3.0,0.25,0.3333333333333333,
complex_000376,3.0,0.14285714285714285,0.2222222222222222,
complex_000376,3.0,0.14285714285714285,0.2222222222222222,
complex_000376,3.0,0.18181818181818182,0.2222222222222222,
complex_000376,3.0,0.3333333333333333,0.5555555555555556,
complex_000376,3.0,0.3333333333333333,0.5555555555555556,
complex_000376,3.0,0.06666666666666667,0.1111111111111111,
complex_000382,0.5,0.8333333333333334,0.9375,
complex_000382,0.5,0.75,0.75,
complex_000382,0.5,0.5,0.625,
complex_000382,0.5,0.7777777777777778,0.875,
complex_000382,0.5,0.7777777777777778,0.875,
complex_000382,0.5,0.8333333333333334,0.9375,
complex_000382,0.5,0.5555555555555556,0.625,
complex_000382,0.5,0.6111111111111112,0.6875,
complex_000382,0.5,0.7894736842105263,0.9375,
complex_000382,0.5,0.6470588235294118,0.6875,
complex_000382,0.5,0.6111111111111112,0.6875,
complex_000382,0.5,0.7222222222222222,0.8125,
complex_000382,1.0,0.38095238095238093,0.5,
complex_000382,1.0,0.45454545454545453,0.625,
complex_000382,1.0,0.36363636363636365,0.5,
complex_000382,1.0,0.55,0.6875,
complex_000382,1.0,0.7222222222222222,0.8125,
complex_000382,1.0,0.4,0.5,
complex_000382,1.0,0.42105263157894735,0.5,
complex_000382,1.0,0.35,0.4375,
complex_000382,1.0,0.65,0.8125,
complex_000382,1.0,0.3157894736842105,0.375,
complex_000382,1.0,0.5238095238095238,0.6875,
complex_000382,1.0,0.38095238095238093,0.5,
complex_000382,2.0,0.22727272727272727,0.3125,
complex_000382,2.0,0.3333333333333333,0.4375,
complex_000382,2.0,0.47368421052631576,0.5625,
complex_000382,2.0,0.45454545454545453,0.625,
complex_000382,2.0,0.22727272727272727,0.3125,
complex_000382,2.0,0.5454545454545454,0.75,
complex_000382,2.0,0.2857142857142857,0.375,
complex_000382,2.0,0.3333333333333333,0.4375,
complex_000382,2.0,0.30434782608695654,0.4375,
complex_000382,2.0,0.3157894736842105,0.375,
complex_000382,2.0,0.5652173913043478,0.8125,
complex_000382,2.0,0.3,0.375,
complex_000382,3.0,0.14285714285714285,0.1875,
complex_000382,3.0,0.2916666666666667,0.4375,
complex_000382,3.0,0.23809523809523808,0.3125,
complex_000382,3.0,0.3181818181818182,0.4375,
complex_000382,3.0,0.34782608695652173,0.5,
complex_000382,3.0,0.4,0.625,
complex_000382,3.0,0.35,0.4375,
complex_000382,3.0,0.18181818181818182,0.25,
complex_000382,3.0,0.5454545454545454,0.75,
complex_000382,3.0,0.25,0.375,
complex_000382,3.0,0.3181818181818182,0.4375,
complex_000382,3.0,0.24,0.375,
complex_000387,0.5,0.9473684210526315,0.9473684210526315,
complex_000387,0.5,0.9047619047619048,1.0,
complex_000387,0.5,0.8181818181818182,0.9473684210526315,
complex_000387,0.5,0.8571428571428571,0.9473684210526315,
complex_000387,0.5,0.9047619047619048,1.0,
complex_000387,0.5,0.7727272727272727,0.8947368421052632,
complex_000387,0.5,0.7391304347826086,0.8947368421052632,
complex_000387,0.5,0.8571428571428571,0.9473684210526315,
complex_000387,0.5,0.95,1.0,
complex_000387,0.5,0.95,1.0,
complex_000387,0.5,0.6666666666666666,0.8421052631578947,
complex_000387,0.5,0.9047619047619048,1.0,
complex_000387,1.0,0.6521739130434783,0.7894736842105263,
complex_000387,1.0,0.5652173913043478,0.6842105263157895,
complex_000387,1.0,0.5,0.7368421052631579,
complex_000387,1.0,0.7083333333333334,0.8947368421052632,
complex_000387,1.0,0.5416666666666666,0.6842105263157895,
complex_000387,1.0,0.5454545454545454,0.631578947368421,
complex_000387,1.0,0.48,0.631578947368421,
complex_000387,1.0,0.5769230769230769,0.7894736842105263,
complex_000387,1.0,0.6666666666666666,0.7368421052631579,
complex_000387,1.0,0.5416666666666666,0.6842105263157895,
complex_000387,1.0,0.85,0.8947368421052632,
complex_000387,1.0,0.9,0.9473684210526315,
complex_000387,2.0,0.6363636363636364,0.7368421052631579,
complex_000387,2.0,0.44,0.5789473684210527,
complex_000387,2.0,0.48,0.631578947368421,
complex_000387,2.0,0.4583333333333333,0.5789473684210527,
complex_000387,2.0,0.2857142857142857,0.42105263157894735,
complex_000387,2.0,0.4090909090909091,0.47368421052631576,
complex_000387,2.0,0.375,0.47368421052631576,
complex_000387,2.0,0.5714285714285714,0.631578947368421,
complex_000387,2.0,0.36,0.47368421052631576,
complex_000387,2.0,0.4782608695652174,0.5789473684210527,
complex_000387,2.0,0.46153846153846156,0.631578947368421,
complex_000387,2.0,0.5217391304347826,0.631578947368421,
complex_000387,3.0,0.5652173913043478,0.6842105263157895,
complex_000387,3.0,0.4230769230769231,0.5789473684210527,
complex_000387,3.0,0.5,0.5789473684210527,
complex_000387,3.0,0.21739130434782608,0.2631578947368421,
complex_000387,3.0,0.2857142857142857,0.42105263157894735,
complex_000387,3.0,0.4583333333333333,0.5789473684210527,
complex_000387,3.0,0.2,0.3157894736842105,
complex_000387,3.0,0.3076923076923077,0.42105263157894735,
complex_000387,3.0,0.3076923076923077,0.42105263157894735,
complex_000387,3.0,0.13793103448275862,0.21052631578947367,
complex_000387,3.0,0.25,0.3684210526315789,
complex_000387,3.0,0.4444444444444444,0.631578947368421,
complex_000394,0.5,0.45454545454545453,0.625,
complex_000394,0.5,0.45454545454545453,0.625,
complex_000394,0.5,0.4166666666666667,0.625,
complex_000394,0.5,0.4166666666666667,0.625,
complex_000394,0.5,0.8888888888888888,1.0,
complex_000394,0.5,0.6666666666666666,0.75,
complex_000394,0.5,0.6,0.75,
complex_000394,0.5,0.5555555555555556,0.625,
complex_000394,0.5,0.6666666666666666,0.75,
complex_000394,0.5,0.7777777777777778,0.875,
complex_000394,0.5,0.5555555555555556,0.625,
complex_000394,0.5,0.6363636363636364,0.875,
complex_000394,1.0,0.7,0.875,
complex_000394,1.0,0.5454545454545454,0.75,
complex_000394,1.0,0.25,0.375,
complex_000394,1.0,0.4166666666666667,0.625,
complex_000394,1.0,0.5454545454545454,0.75,
complex_000394,1.0,0.3076923076923077,0.5,
complex_000394,1.0,0.6363636363636364,0.875,
complex_000394,1.0,0.6363636363636364,0.875,
complex_000394,1.0,0.3333333333333333,0.5,
complex_000394,1.0,0.6666666666666666,0.75,
complex_000394,1.0,0.4,0.75,
complex_000394,1.0,0.2857142857142857,0.5,
complex_000394,2.0,0.06666666666666667,0.125,
complex_000394,2.0,0.5,0.75,
complex_000394,2.0,0.4166666666666667,0.625,
complex_000394,2.0,0.46153846153846156,0.75,
complex_000394,2.0,0.21428571428571427,0.375,
complex_000394,2.0,0.3333333333333333,0.625,
complex_000394,2.0,0.38461538461538464,0.625,
complex_000394,2.0,0.6153846153846154,1.0,
complex_000394,2.0,0.3333333333333333,0.625,
complex_000394,2.0,0.23076923076923078,0.375,
complex_000394,2.0,0.13333333333333333,0.25,
complex_000394,2.0,0.6666666666666666,1.0,
complex_000394,3.0,0.23076923076923078,0.375,
complex_000394,3.0,0.5384615384615384,0.875,
complex_000394,3.0,0.2857142857142857,0.5,
complex_000394,3.0,0.26666666666666666,0.5,
complex_000394,3.0,0.07692307692307693,0.125,
complex_000394,3.0,0.07142857142857142,0.125,
complex_000394,3.0,0.5384615384615384,0.875,
complex_000394,3.0,0.5384615384615384,0.875,
complex_000394,3.0,0.25,0.375,
complex_000394,3.0,0.26666666666666666,0.5,
complex_000394,3.0,0.4666666666666667,0.875,
complex_000394,3.0,0.5384615384615384,0.875,
complex_000400,0.5,0.6470588235294118,0.7333333333333333,
complex_000400,0.5,0.6,0.8,
complex_000400,0.5,0.6111111111111112,0.7333333333333333,
complex_000400,0.5,0.5555555555555556,0.6666666666666666,
complex_000400,0.5,0.6111111111111112,0.7333333333333333,
complex_000400,0.5,0.6666666666666666,0.8,
complex_000400,0.5,0.5263157894736842,0.6666666666666666,
complex_000400,0.5,0.6470588235294118,0.7333333333333333,
complex_000400,0.5,0.8125,0.8666666666666667,
complex_000400,0.5,0.8125,0.8666666666666667,
complex_000400,0.5,0.5,0.6,
complex_000400,0.5,0.5,0.6666666666666666,
complex_000400,1.0,0.47368421052631576,0.6,
complex_000400,1.0,0.3181818181818182,0.4666666666666667,
complex_000400,1.0,0.3333333333333333,0.4666666666666667,
complex_000400,1.0,0.42857142857142855,0.6,
complex_000400,1.0,0.36363636363636365,0.5333333333333333,
complex_000400,1.0,0.5555555555555556,0.6666666666666666,
complex_000400,1.0,0.5263157894736842,0.6666666666666666,
complex_000400,1.0,0.75,0.8,
complex_000400,1.0,0.5882352941176471,0.6666666666666666,
complex_000400,1.0,0.7647058823529411,0.8666666666666667,
complex_000400,1.0,0.6111111111111112,0.7333333333333333,
complex_000400,1.0,0.45,0.6,
complex_000400,2.0,0.4090909090909091,0.6,
complex_000400,2.0,0.5263157894736842,0.6666666666666666,
complex_000400,2.0,0.42857142857142855,0.6,
complex_000400,2.0,0.5555555555555556,0.6666666666666666,
complex_000400,2.0,0.4090909090909091,0.6,
complex_000400,2.0,0.5263157894736842,0.6666666666666666,
complex_000400,2.0,0.391304347826087,0.6,
complex_000400,2.0,0.625,0.6666666666666666,
complex_000400,2.0,0.5789473684210527,0.7333333333333333,
complex_000400,2.0,0.47368421052631576,0.6,
complex_000400,2.0,0.5555555555555556,0.6666666666666666,
complex_000400,2.0,0.4090909090909091,0.6,
complex_000400,3.0,0.25,0.4,
complex_000400,3.0,0.42105263157894735,0.5333333333333333,
complex_000400,3.0,0.45454545454545453,0.6666666666666666,
complex_000400,3.0,0.30434782608695654,0.4666666666666667,
complex_000400,3.0,0.20833333333333334,0.3333333333333333,
complex_000400,3.0,0.5,0.6666666666666666,
complex_000400,3.0,0.16129032258064516,0.3333333333333333,
complex_000400,3.0,0.4090909090909091,0.6,
