pocket,tanimoto,recall,error
complex_000141,0.45454545454545453,0.5555555555555556,
complex_000141,0.4444444444444444,0.4444444444444444,
complex_000141,0.2222222222222222,0.2222222222222222,
complex_000141,0.5384615384615384,0.7777777777777778,
complex_000141,0.7,0.7777777777777778,
complex_000141,0.75,1.0,
complex_000141,0.375,0.6666666666666666,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.5833333333333334,0.7777777777777778,
complex_000141,0.5,0.6666666666666666,
complex_000141,0.7,0.7777777777777778,
complex_000141,0.3333333333333333,0.5555555555555556,
complex_000141,0.35714285714285715,0.5555555555555556,
complex_000141,0.35294117647058826,0.6666666666666666,
complex_000141,0.5384615384615384,0.7777777777777778,
complex_000141,0.5454545454545454,0.6666666666666666,
complex_000141,0.375,0.6666666666666666,
complex_000141,0.4666666666666667,0.7777777777777778,
complex_000141,0.5833333333333334,0.7777777777777778,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.35714285714285715,0.5555555555555556,
complex_000141,0.6,0.6666666666666666,
complex_000141,0.5,0.7777777777777778,
complex_000141,0.38461538461538464,0.5555555555555556,
complex_000141,0.3333333333333333,0.3333333333333333,
complex_000141,0.6666666666666666,0.6666666666666666,
complex_000141,0.6666666666666666,0.6666666666666666,
complex_000141,0.4,0.4444444444444444,
complex_000141,0.6666666666666666,0.8888888888888888,
complex_000141,0.2727272727272727,0.3333333333333333,
complex_000141,0.5384615384615384,0.7777777777777778,
complex_000141,0.5714285714285714,0.8888888888888888,
complex_000141,0.5454545454545454,0.6666666666666666,
complex_000141,0.2222222222222222,0.2222222222222222,
complex_000141,0.36363636363636365,0.4444444444444444,
complex_000141,0.4666666666666667,0.7777777777777778,
complex_000141,0.3157894736842105,0.6666666666666666,
complex_000141,0.4444444444444444,0.8888888888888888,
complex_000141,0.375,0.6666666666666666,
complex_000141,0.4444444444444444,0.4444444444444444,
complex_000141,0.2222222222222222,0.2222222222222222,
complex_000141,0.7,0.7777777777777778,
complex_000141,0.5,0.6666666666666666,
complex_000141,0.42857142857142855,0.6666666666666666,
complex_000141,0.4,0.6666666666666666,
complex_000141,0.4,0.4444444444444444,
complex_000141,0.1,0.1111111111111111,
complex_000141,0.3333333333333333,0.5555555555555556,
complex_000141,0.5833333333333334,0.7777777777777778,
complex_000141,0.38461538461538464,0.5555555555555556,
complex_000141,0.46153846153846156,0.6666666666666666,
complex_000141,0.5,0.5555555555555556,
complex_000141,0.2727272727272727,0.3333333333333333,
complex_000141,0.3333333333333333,0.4444444444444444,
complex_000141,0.3333333333333333,0.3333333333333333,
complex_000141,0.42857142857142855,0.6666666666666666,
complex_000141,0.5384615384615384,0.7777777777777778,
complex_000141,0.36363636363636365,0.4444444444444444,
complex_000141,0.2222222222222222,0.2222222222222222,
complex_000141,0.5,0.6666666666666666,
complex_000141,0.45454545454545453,0.5555555555555556,
complex_000141,0.5384615384615384,0.7777777777777778,
complex_000141,0.5,0.5555555555555556,
complex_000141,0.5,0.6666666666666666,
complex_000141,0.42857142857142855,0.6666666666666666,
complex_000141,0.7,0.7777777777777778,
complex_000141,0.3333333333333333,0.4444444444444444,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.46153846153846156,0.6666666666666666,
complex_000141,0.4,0.6666666666666666,
complex_000141,0.4117647058823529,0.7777777777777778,
complex_000141,0.4444444444444444,0.4444444444444444,
complex_000141,0.2,0.2222222222222222,
complex_000141,0.46153846153846156,0.6666666666666666,
complex_000141,0.4375,0.7777777777777778,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.5,0.6666666666666666,
complex_000141,0.5,0.5555555555555556,
complex_000141,0.5555555555555556,0.5555555555555556,
complex_000141,0.42857142857142855,0.6666666666666666,
complex_000141,0.2727272727272727,0.3333333333333333,
complex_000141,0.5454545454545454,0.6666666666666666,
complex_000141,0.5833333333333334,0.7777777777777778,
complex_000141,0.2777777777777778,0.5555555555555556,
complex_000141,0.5454545454545454,0.6666666666666666,
complex_000141,0.4666666666666667,0.7777777777777778,
complex_000141,0.3076923076923077,0.4444444444444444,
complex_000145,0.5714285714285714,1.0,
complex_000145,0.8,1.0,
complex_000145,0.2222222222222222,0.5,
complex_000145,0.42857142857142855,0.75,
complex_000145,0.6,0.75,
complex_000145,0.2,0.5,
complex_000145,0.2,0.5,
complex_000145,0.18181818181818182,0.5,
complex_000145,0.6666666666666666,1.0,
complex_000145,0.375,0.75,
complex_000145,0.18181818181818182,0.5,
complex_000145,0.25,0.25,
complex_000145,0.5,0.5,
complex_000145,0.3333333333333333,0.75,
complex_000145,0.25,0.5,
complex_000145,0.25,0.5,
complex_000145,0.5,1.0,
complex_000145,0.5,0.5,
complex_000145,0.3333333333333333,0.75,
complex_000145,0.25,0.25,
complex_000145,0.5,0.5,
complex_000145,0.5,0.5,
complex_000145,0.25,0.25,
complex_000145,0.3333333333333333,0.5,
complex_000145,0.5,0.5,
complex_000145,0.3333333333333333,0.5,
complex_000145,0.4,1.0,
complex_000145,0.5,0.75,
complex_000145,0.5,0.5,
complex_000145,0.3333333333333333,0.5,
complex_000145,0.375,0.75,
complex_000145,0.42857142857142855,0.75,
complex_000145,0.2222222222222222,1.0,
complex_000145,0.6666666666666666,1.0,
complex_000145,0.3,0.75,
complex_000145,0.4,0.5,
complex_000145,0.8,1.0,
complex_000145,0.2727272727272727,0.75,
complex_000145,0.2857142857142857,0.5,
complex_000145,0.5,0.5,
complex_000145,0.4444444444444444,1.0,
complex_000145,0.25,0.5,
complex_000145,0.4,1.0,
complex_000145,0.14285714285714285,0.25,
complex_000145,0.375,0.75,
complex_000145,0.6,0.75,
complex_000145,0.3333333333333333,0.5,
complex_000145,0.2222222222222222,0.5,
complex_000145,0.125,0.25,
complex_000145,0.42857142857142855,0.75,
complex_000145,0.3333333333333333,0.5,
complex_000145,0.3,0.75,
complex_000145,0.4444444444444444,1.0,
complex_000145,0.36363636363636365,1.0,
complex_000145,0.4444444444444444,1.0,
complex_000145,0.6,0.75,
complex_000145,0.5,0.75,
complex_000145,0.6,0.75,
complex_000145,0.5,0.5,
complex_000145,0.5714285714285714,1.0,
complex_000145,0.5,1.0,
complex_000145,0.75,0.75,
complex_000145,0.3333333333333333,0.75,
complex_000145,0.2222222222222222,0.5,
complex_000145,0.4,0.5,
complex_000145,0.5,0.75,
complex_000145,0.23076923076923078,0.75,
complex_000145,0.6666666666666666,1.0,
complex_000145,0.3333333333333333,0.75,
complex_000145,0.2222222222222222,0.5,
complex_000145,0.6,0.75,
complex_000145,0.375,0.75,
complex_000145,0.3333333333333333,0.5,
complex_000145,0.3,0.75,
complex_000145,0.4,0.5,
complex_000145,0.5,0.5,
complex_000145,0.5,0.5,
complex_000145,0.4444444444444444,1.0,
complex_000145,0.6666666666666666,1.0,
complex_000145,0.6,0.75,
complex_000145,0.6,0.75,
complex_000145,0.2727272727272727,0.75,
complex_000145,0.75,0.75,
complex_000145,0.125,0.25,
complex_000145,0.4,1.0,
complex_000145,0.2857142857142857,0.5,
complex_000145,0.07142857142857142,0.25,
complex_000145,0.5714285714285714,1.0,
complex_000145,0.5,0.75,
complex_000145,0.5,0.5,
complex_000145,0.42857142857142855,0.75,
complex_000145,0.5,0.5,
complex_000145,0.3,0.75,
complex_000145,0.6,0.75,
complex_000145,0.25,0.75,
complex_000145,0.36363636363636365,1.0,
complex_000145,0.25,0.25,
complex_000145,0.375,0.75,
complex_000145,0.25,0.5,
complex_000145,0.2727272727272727,0.75,
complex_000148,0.5,0.6666666666666666,
complex_000148,0.6666666666666666,0.6666666666666666,
complex_000148,0.13333333333333333,0.6666666666666666,
complex_000148,0.08333333333333333,0.3333333333333333,
complex_000148,0.13333333333333333,0.6666666666666666,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.2222222222222222,0.6666666666666666,
complex_000148,0.125,0.3333333333333333,
complex_000148,0.14285714285714285,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.2,0.6666666666666666,
complex_000148,0.3333333333333333,1.0,
complex_000148,0.375,1.0,
complex_000148,0.2,0.6666666666666666,
complex_000148,0.3,1.0,
complex_000148,0.2,0.3333333333333333,
complex_000148,0.2,0.3333333333333333,
complex_000148,1.0,1.0,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.18181818181818182,0.6666666666666666,
complex_000148,0.125,0.3333333333333333,
complex_000148,0.14285714285714285,0.3333333333333333,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.25,0.3333333333333333,
complex_000148,0.5,1.0,
complex_000148,0.09090909090909091,0.3333333333333333,
complex_000148,0.07142857142857142,0.3333333333333333,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.5,1.0,
complex_000148,0.125,0.3333333333333333,
complex_000148,0.2222222222222222,0.6666666666666666,
complex_000148,0.2222222222222222,0.6666666666666666,
complex_000148,0.25,0.3333333333333333,
complex_000148,0.1,0.3333333333333333,
complex_000148,0.3333333333333333,0.6666666666666666,
complex_000148,0.2222222222222222,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.1111111111111111,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.3333333333333333,0.6666666666666666,
complex_000148,0.14285714285714285,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.25,0.3333333333333333,
complex_000148,0.21428571428571427,1.0,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.42857142857142855,1.0,
complex_000148,0.2857142857142857,0.6666666666666666,
complex_000148,0.2857142857142857,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.5,0.6666666666666666,
complex_000148,0.1,0.3333333333333333,
complex_000148,0.3333333333333333,1.0,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.14285714285714285,0.3333333333333333,
complex_000148,0.1111111111111111,0.3333333333333333,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.2222222222222222,0.6666666666666666,
complex_000148,0.16666666666666666,0.6666666666666666,
complex_000148,0.2,0.3333333333333333,
complex_000148,0.2727272727272727,1.0,
complex_000148,0.2,0.3333333333333333,
complex_000148,0.5,1.0,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.25,0.3333333333333333,
complex_000148,0.4,0.6666666666666666,
complex_000148,0.4,0.6666666666666666,
complex_000148,0.2857142857142857,0.6666666666666666,
complex_000148,0.1,0.3333333333333333,
complex_000148,0.3,1.0,
complex_000148,0.21428571428571427,1.0,
complex_000148,0.4,0.6666666666666666,
complex_000148,0.1,0.3333333333333333,
complex_000148,0.4,0.6666666666666666,
complex_000148,0.2,0.3333333333333333,
complex_000148,0.2857142857142857,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.3333333333333333,0.6666666666666666,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.2857142857142857,0.6666666666666666,
complex_000148,0.6666666666666666,0.6666666666666666,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.375,1.0,
complex_000148,0.4,0.6666666666666666,
complex_000148,0.3,1.0,
complex_000148,0.25,0.3333333333333333,
complex_000148,0.4,0.6666666666666666,
complex_000148,0.1,0.3333333333333333,
complex_000148,0.3333333333333333,0.3333333333333333,
complex_000148,0.25,0.3333333333333333,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.3333333333333333,1.0,
complex_000148,0.125,0.3333333333333333,
complex_000148,0.16666666666666666,0.3333333333333333,
complex_000148,0.125,0.3333333333333333,
complex_000148,0.125,0.3333333333333333,
complex_000148,0.2,0.3333333333333333,
complex_000148,0.1,0.3333333333333333,
complex_000148,0.42857142857142855,1.0,
complex_000148,0.2,0.3333333333333333,
complex_000149,0.08333333333333333,0.1111111111111111,
complex_000149,0.3888888888888889,0.7777777777777778,
complex_000149,0.2727272727272727,0.3333333333333333,
complex_000149,0.25,0.3333333333333333,
complex_000149,0.16666666666666666,0.3333333333333333,
complex_000149,0.35,0.7777777777777778,
complex_000149,0.3181818181818182,0.7777777777777778,
complex_000149,0.35294117647058826,0.6666666666666666,
complex_000149,0.09090909090909091,0.1111111111111111,
complex_000149,0.29411764705882354,0.5555555555555556,
complex_000149,0.21428571428571427,0.3333333333333333,
complex_000149,0.5,0.5555555555555556,
complex_000149,0.2,0.3333333333333333,
complex_000149,0.35294117647058826,0.6666666666666666,
complex_000149,0.16666666666666666,0.2222222222222222,
complex_000149,0.21739130434782608,0.5555555555555556,
complex_000149,0.3125,0.5555555555555556,
complex_000149,0.4,0.6666666666666666,
complex_000149,0.18181818181818182,0.2222222222222222,
complex_000149,0.1875,0.3333333333333333,
complex_000149,0.15789473684210525,0.3333333333333333,
complex_000149,0.18181818181818182,0.2222222222222222,
complex_000149,0.47058823529411764,0.8888888888888888,
complex_000149,0.4,0.6666666666666666,
complex_000149,0.18181818181818182,0.2222222222222222,
complex_000149,0.35714285714285715,0.5555555555555556,
complex_000149,0.2916666666666667,0.7777777777777778,
complex_000149,0.05263157894736842,0.1111111111111111,
complex_000149,0.26666666666666666,0.4444444444444444,
complex_000149,0.4375,0.7777777777777778,
complex_000149,0.5333333333333333,0.8888888888888888,
complex_000149,0.3,0.3333333333333333,
complex_000149,0.2857142857142857,0.6666666666666666,
complex_000149,0.15,0.3333333333333333,
complex_000149,0.4166666666666667,0.5555555555555556,
complex_000149,0.25,0.3333333333333333,
complex_000149,0.375,0.6666666666666666,
complex_000149,0.2631578947368421,0.5555555555555556,
complex_000149,0.16666666666666666,0.2222222222222222,
complex_000149,0.35714285714285715,0.5555555555555556,
complex_000149,0.46153846153846156,0.6666666666666666,
complex_000149,0.2222222222222222,0.4444444444444444,
complex_000149,0.46153846153846156,0.6666666666666666,
complex_000149,0.26666666666666666,0.4444444444444444,
complex_000149,0.16666666666666666,0.2222222222222222,
complex_000149,0.2,0.4444444444444444,
complex_000149,0.2222222222222222,0.2222222222222222,
complex_000149,0.2727272727272727,0.6666666666666666,
complex_000149,0.15789473684210525,0.3333333333333333,
complex_000149,0.23809523809523808,0.5555555555555556,
complex_000149,0.36363636363636365,0.4444444444444444,
complex_000149,0.2222222222222222,0.4444444444444444,
complex_000149,0.09090909090909091,0.1111111111111111,
complex_000149,0.42105263157894735,0.8888888888888888,
complex_000149,0.3181818181818182,0.7777777777777778,
complex_000149,0.2,0.3333333333333333,
complex_000149,0.3333333333333333,0.6666666666666666,
complex_000149,0.08333333333333333,0.1111111111111111,
complex_000149,0.19047619047619047,0.4444444444444444,
complex_000149,0.08333333333333333,0.1111111111111111,
complex_000149,0.35294117647058826,0.6666666666666666,
complex_000149,0.3076923076923077,0.4444444444444444,
complex_000149,0.3333333333333333,0.4444444444444444,
complex_000149,0.11538461538461539,0.3333333333333333,
complex_000149,0.2631578947368421,0.5555555555555556,
complex_000149,0.18181818181818182,0.2222222222222222,
complex_000149,0.3,0.3333333333333333,
complex_000149,0.29411764705882354,0.5555555555555556,
complex_000149,0.4,0.8888888888888888,
complex_000149,0.3888888888888889,0.7777777777777778,
complex_000149,0.3125,0.5555555555555556,
complex_000149,0.2608695652173913,0.6666666666666666,
complex_000149,0.09523809523809523,0.2222222222222222,
complex_000149,0.2631578947368421,0.5555555555555556,
complex_000149,0.18181818181818182,0.2222222222222222,
complex_000149,0.6,0.6666666666666666,
complex_000149,0.16666666666666666,0.3333333333333333,
complex_000149,0.1,0.1111111111111111,
complex_000149,0.25,0.4444444444444444,
complex_000149,0.35294117647058826,0.6666666666666666,
complex_000149,0.17647058823529413,0.3333333333333333,
complex_000149,0.17391304347826086,0.4444444444444444,
complex_000149,0.3076923076923077,0.4444444444444444,
complex_000149,0.2631578947368421,0.5555555555555556,
complex_000149,0.21428571428571427,0.3333333333333333,
complex_000149,0.4375,0.7777777777777778,
complex_000149,0.47058823529411764,0.8888888888888888,
complex_000149,0.6,0.6666666666666666,
complex_000149,0.3333333333333333,0.6666666666666666,
complex_000149,0.16666666666666666,0.2222222222222222,
complex_000149,0.23076923076923078,0.3333333333333333,
complex_000149,0.3684210526315789,0.7777777777777778,
complex_000149,0.375,0.6666666666666666,
complex_000149,0.29411764705882354,0.5555555555555556,
complex_000149,0.26666666666666666,0.4444444444444444,
complex_000149,0.07142857142857142,0.1111111111111111,
complex_000149,0.2727272727272727,0.3333333333333333,
complex_000149,0.35294117647058826,0.6666666666666666,
complex_000149,0.35,0.7777777777777778,
complex_000149,0.4375,0.7777777777777778,
complex_000165,0.21875,0.4666666666666667,
complex_000165,0.5,0.5333333333333333,
complex_000165,0.3333333333333333,0.4,
complex_000165,0.5882352941176471,0.6666666666666666,
complex_000165,0.625,0.6666666666666666,
complex_000165,0.5263157894736842,0.6666666666666666,
complex_000165,0.45,0.6,
complex_000165,0.3103448275862069,0.6,
complex_000165,0.5,0.7333333333333333,
complex_000165,0.42105263157894735,0.5333333333333333,
complex_000165,0.3333333333333333,0.5333333333333333,
complex_000165,0.42857142857142855,0.6,
complex_000165,0.32142857142857145,0.6,
complex_000165,0.43478260869565216,0.6666666666666666,
complex_000165,0.2631578947368421,0.3333333333333333,
complex_000165,0.5714285714285714,0.8,
complex_000165,0.4444444444444444,0.5333333333333333,
complex_000165,0.4444444444444444,0.5333333333333333,
complex_000165,0.42105263157894735,0.5333333333333333,
complex_000165,0.3333333333333333,0.5333333333333333,
complex_000165,0.391304347826087,0.6,
complex_000165,0.4117647058823529,0.4666666666666667,
complex_000165,0.4,0.5333333333333333,
complex_000165,0.2857142857142857,0.5333333333333333,
complex_000165,0.5217391304347826,0.8,
complex_000165,0.3,0.4,
complex_000165,0.20833333333333334,0.3333333333333333,
complex_000165,0.36363636363636365,0.5333333333333333,
complex_000165,0.4117647058823529,0.4666666666666667,
complex_000165,0.32142857142857145,0.6,
complex_000165,0.3684210526315789,0.4666666666666667,
complex_000165,0.3333333333333333,0.4,
complex_000165,0.4782608695652174,0.7333333333333333,
complex_000165,0.2916666666666667,0.4666666666666667,
complex_000165,0.21428571428571427,0.4,
complex_000165,0.2692307692307692,0.4666666666666667,
complex_000165,0.24,0.4,
complex_000165,0.4666666666666667,0.4666666666666667,
complex_000165,0.44,0.7333333333333333,
complex_000165,0.43478260869565216,0.6666666666666666,
complex_000165,0.36363636363636365,0.5333333333333333,
complex_000165,0.1724137931034483,0.3333333333333333,
complex_000165,0.38095238095238093,0.5333333333333333,
complex_000165,0.35294117647058826,0.4,
complex_000165,0.2916666666666667,0.4666666666666667,
complex_000165,0.25,0.3333333333333333,
complex_000165,0.4,0.5333333333333333,
complex_000165,0.35,0.4666666666666667,
complex_000165,0.47058823529411764,0.5333333333333333,
complex_000165,0.26666666666666666,0.5333333333333333,
complex_000165,0.3333333333333333,0.5333333333333333,
complex_000165,0.38095238095238093,0.5333333333333333,
complex_000165,0.4,0.5333333333333333,
complex_000165,0.3125,0.3333333333333333,
complex_000165,0.25,0.26666666666666666,
complex_000165,0.3125,0.3333333333333333,
complex_000165,0.3103448275862069,0.6,
complex_000165,0.25,0.5333333333333333,
complex_000165,0.25,0.4,
complex_000165,0.1935483870967742,0.4,
complex_000165,0.2916666666666667,0.4666666666666667,
complex_000165,0.3157894736842105,0.4,
complex_000165,0.4,0.5333333333333333,
complex_000165,0.44,0.7333333333333333,
complex_000165,0.3157894736842105,0.4,
complex_000165,0.2962962962962963,0.5333333333333333,
complex_000165,0.5,0.6666666666666666,
complex_000165,0.5882352941176471,0.6666666666666666,
complex_000165,0.25925925925925924,0.4666666666666667,
complex_000165,0.45454545454545453,0.6666666666666666,
complex_000165,0.1891891891891892,0.4666666666666667,
complex_000165,0.375,0.6,
complex_000165,0.35,0.4666666666666667,
complex_000165,0.22727272727272727,0.3333333333333333,
complex_000165,0.3333333333333333,0.5333333333333333,
complex_000165,0.38461538461538464,0.6666666666666666,
complex_000165,0.25,0.3333333333333333,
complex_000165,0.47368421052631576,0.6,
complex_000165,0.3333333333333333,0.7333333333333333,
complex_000165,0.5238095238095238,0.7333333333333333,
complex_000165,0.4090909090909091,0.6,
complex_000165,0.42857142857142855,0.8,
complex_000165,0.28,0.4666666666666667,
complex_000165,0.34782608695652173,0.5333333333333333,
complex_000165,0.30434782608695654,0.4666666666666667,
complex_000165,0.5,0.6666666666666666,
complex_000165,0.38095238095238093,0.5333333333333333,
complex_000165,0.24,0.4,
complex_000165,0.5,0.8,
complex_000165,0.4166666666666667,0.6666666666666666,
complex_000165,0.35294117647058826,0.4,
complex_000165,0.45,0.6,
complex_000165,0.375,0.6,
complex_000165,0.42857142857142855,0.6,
complex_000165,0.2777777777777778,0.3333333333333333,
complex_000165,0.2777777777777778,0.3333333333333333,
complex_000165,0.5,0.5333333333333333,
complex_000165,0.2857142857142857,0.4,
complex_000165,0.3157894736842105,0.4,
complex_000165,0.3793103448275862,0.7333333333333333,
complex_000170,0.2777777777777778,0.7142857142857143,
complex_000170,0.35714285714285715,0.7142857142857143,
complex_000170,0.75,0.8571428571428571,
complex_000170,0.26666666666666666,0.5714285714285714,
complex_000170,0.4375,1.0,
complex_000170,0.5555555555555556,0.7142857142857143,
complex_000170,0.4444444444444444,0.5714285714285714,
complex_000170,0.2222222222222222,0.5714285714285714,
complex_000170,0.4166666666666667,0.7142857142857143,
complex_000170,0.7142857142857143,0.7142857142857143,
complex_000170,0.3125,0.7142857142857143,
complex_000170,0.46153846153846156,0.8571428571428571,
complex_000170,0.21052631578947367,0.5714285714285714,
complex_000170,0.375,0.8571428571428571,
complex_000170,0.2,0.5714285714285714,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.45454545454545453,0.7142857142857143,
complex_000170,0.29411764705882354,0.7142857142857143,
complex_000170,0.2727272727272727,0.42857142857142855,
complex_000170,0.4166666666666667,0.7142857142857143,
complex_000170,0.4444444444444444,0.5714285714285714,
complex_000170,0.6666666666666666,0.8571428571428571,
complex_000170,0.3,0.42857142857142855,
complex_000170,0.24,0.8571428571428571,
complex_000170,0.2,0.2857142857142857,
complex_000170,0.4117647058823529,1.0,
complex_000170,0.5,0.7142857142857143,
complex_000170,0.3125,0.7142857142857143,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.17391304347826086,0.5714285714285714,
complex_000170,0.5,0.7142857142857143,
complex_000170,0.4166666666666667,0.7142857142857143,
complex_000170,0.5,0.5714285714285714,
complex_000170,0.5555555555555556,0.7142857142857143,
complex_000170,0.375,0.8571428571428571,
complex_000170,0.15789473684210525,0.42857142857142855,
complex_000170,0.625,0.7142857142857143,
complex_000170,0.25,0.42857142857142855,
complex_000170,0.4,0.5714285714285714,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.29411764705882354,0.7142857142857143,
complex_000170,0.26666666666666666,0.5714285714285714,
complex_000170,0.3333333333333333,0.7142857142857143,
complex_000170,0.46153846153846156,0.8571428571428571,
complex_000170,0.23529411764705882,0.5714285714285714,
complex_000170,0.3,0.42857142857142855,
complex_000170,0.3,0.8571428571428571,
complex_000170,0.375,0.42857142857142855,
complex_000170,0.375,0.8571428571428571,
complex_000170,0.3125,0.7142857142857143,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.375,0.8571428571428571,
complex_000170,0.42857142857142855,0.42857142857142855,
complex_000170,0.5,0.7142857142857143,
complex_000170,0.625,0.7142857142857143,
complex_000170,0.3,0.8571428571428571,
complex_000170,0.3888888888888889,1.0,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.45454545454545453,0.7142857142857143,
complex_000170,0.4444444444444444,0.5714285714285714,
complex_000170,0.35294117647058826,0.8571428571428571,
complex_000170,0.38461538461538464,0.7142857142857143,
complex_000170,0.625,0.7142857142857143,
complex_000170,0.625,0.7142857142857143,
complex_000170,0.3125,0.7142857142857143,
complex_000170,0.3333333333333333,0.7142857142857143,
complex_000170,0.5,0.8571428571428571,
complex_000170,0.625,0.7142857142857143,
complex_000170,0.3333333333333333,0.7142857142857143,
complex_000170,0.3333333333333333,0.7142857142857143,
complex_000170,0.35714285714285715,0.7142857142857143,
complex_000170,0.24,0.8571428571428571,
complex_000170,0.7142857142857143,0.7142857142857143,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.6,0.8571428571428571,
complex_000170,0.26666666666666666,0.5714285714285714,
complex_000170,0.5555555555555556,0.7142857142857143,
complex_000170,0.46153846153846156,0.8571428571428571,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.35294117647058826,0.8571428571428571,
complex_000170,0.6,0.8571428571428571,
complex_000170,0.625,0.7142857142857143,
complex_000170,0.5,0.8571428571428571,
complex_000170,0.45454545454545453,0.7142857142857143,
complex_000170,0.35714285714285715,0.7142857142857143,
complex_000170,0.5555555555555556,0.7142857142857143,
complex_000170,0.3157894736842105,0.8571428571428571,
complex_000170,0.2222222222222222,0.2857142857142857,
complex_000170,0.3333333333333333,0.7142857142857143,
complex_000170,0.35714285714285715,0.7142857142857143,
complex_000170,0.4,0.8571428571428571,
complex_000170,0.2727272727272727,0.8571428571428571,
complex_000170,0.4166666666666667,0.7142857142857143,
complex_000170,0.26666666666666666,0.5714285714285714,
complex_000170,0.45454545454545453,0.7142857142857143,
complex_000170,0.4,0.5714285714285714,
complex_000170,0.5555555555555556,0.7142857142857143,
complex_000170,0.2777777777777778,0.7142857142857143,
complex_000170,0.3125,0.7142857142857143,
complex_000170,0.4117647058823529,1.0,
complex_000177,0.5384615384615384,0.7,
complex_000177,0.2608695652173913,0.6,
complex_000177,0.5333333333333333,0.8,
complex_000177,0.4117647058823529,0.7,
complex_000177,0.23809523809523808,0.5,
complex_000177,0.26666666666666666,0.4,
complex_000177,0.4117647058823529,0.7,
complex_000177,0.6153846153846154,0.8,
complex_000177,0.4117647058823529,0.7,
complex_000177,0.4,0.6,
complex_000177,0.29411764705882354,0.5,
complex_000177,0.18181818181818182,0.2,
complex_000177,0.4117647058823529,0.7,
complex_000177,0.3333333333333333,0.4,
complex_000177,0.4,0.6,
complex_000177,0.5,0.6,
complex_000177,0.46153846153846156,0.6,
complex_000177,0.4166666666666667,0.5,
complex_000177,0.3,0.3,
complex_000177,0.45454545454545453,0.5,
complex_000177,0.36363636363636365,0.8,
complex_000177,0.2,0.2,
complex_000177,0.3333333333333333,0.4,
complex_000177,0.42105263157894735,0.8,
complex_000177,0.45454545454545453,0.5,
complex_000177,0.22727272727272727,0.5,
complex_000177,0.4,0.6,
complex_000177,0.3888888888888889,0.7,
complex_000177,0.5333333333333333,0.8,
complex_000177,0.4,0.4,
complex_000177,0.3888888888888889,0.7,
complex_000177,0.36363636363636365,0.4,
complex_000177,0.47058823529411764,0.8,
complex_000177,0.29411764705882354,0.5,
complex_000177,0.36363636363636365,0.4,
complex_000177,0.35294117647058826,0.6,
complex_000177,0.46153846153846156,0.6,
complex_000177,0.5,0.8,
complex_000177,0.4375,0.7,
complex_000177,0.23529411764705882,0.4,
complex_000177,0.4375,0.7,
complex_000177,0.4166666666666667,0.5,
complex_000177,0.3888888888888889,0.7,
complex_000177,0.4666666666666667,0.7,
complex_000177,0.4375,0.7,
complex_000177,0.4166666666666667,0.5,
complex_000177,0.2916666666666667,0.7,
complex_000177,0.4,0.6,
complex_000177,0.46153846153846156,0.6,
complex_000177,0.3076923076923077,0.4,
complex_000177,0.5384615384615384,0.7,
complex_000177,0.5,0.6,
complex_000177,0.5,0.6,
complex_000177,0.3125,0.5,
complex_000177,0.4117647058823529,0.7,
complex_000177,0.3333333333333333,0.6,
complex_000177,0.2857142857142857,0.4,
complex_000177,0.4,0.6,
complex_000177,0.5,0.6,
complex_000177,0.46153846153846156,0.6,
complex_000177,0.30434782608695654,0.7,
