pocket,displacement,tanimoto,recall
complex_000269,3.0,0.5333333333333333,0.7272727272727273
complex_000269,3.0,0.35714285714285715,0.45454545454545453
complex_000269,3.0,0.5,0.5454545454545454
complex_000269,3.0,0.5384615384615384,0.6363636363636364
complex_000269,3.0,0.5,0.5454545454545454
complex_000269,3.0,0.3333333333333333,0.36363636363636365
complex_000269,3.0,0.5,0.6363636363636364
complex_000269,3.0,0.4,0.5454545454545454
complex_000269,3.0,0.46153846153846156,0.5454545454545454
complex_000269,3.0,0.4166666666666667,0.45454545454545453
complex_000292,0.5,1.0,1.0
complex_000292,0.5,0.6666666666666666,0.75
complex_000292,0.5,1.0,1.0
complex_000292,0.5,1.0,1.0
complex_000292,0.5,0.7777777777777778,0.875
complex_000292,0.5,0.875,0.875
complex_000292,0.5,0.7777777777777778,0.875
complex_000292,0.5,1.0,1.0
complex_000292,0.5,0.7777777777777778,0.875
complex_000292,0.5,0.75,0.75
complex_000292,0.5,0.8888888888888888,1.0
complex_000292,0.5,0.6666666666666666,0.75
complex_000292,1.0,0.875,0.875
complex_000292,1.0,1.0,1.0
complex_000292,1.0,1.0,1.0
complex_000292,1.0,1.0,1.0
complex_000292,1.0,0.8888888888888888,1.0
complex_000292,1.0,0.625,0.625
complex_000292,1.0,0.5,0.5
complex_000292,1.0,1.0,1.0
complex_000292,1.0,1.0,1.0
complex_000292,1.0,1.0,1.0
complex_000292,1.0,0.7777777777777778,0.875
complex_000292,1.0,0.875,0.875
complex_000292,2.0,0.7272727272727273,1.0
complex_000292,2.0,0.25,0.25
complex_000292,2.0,0.8888888888888888,1.0
complex_000292,2.0,0.125,0.125
complex_000292,2.0,0.8,1.0
complex_000292,2.0,0.7777777777777778,0.875
complex_000292,2.0,0.25,0.25
complex_000292,2.0,0.1111111111111111,0.125
complex_000292,2.0,0.8888888888888888,1.0
complex_000292,2.0,0.4,0.5
complex_000292,2.0,1.0,1.0
complex_000292,2.0,0.3,0.375
complex_000292,3.0,0.6363636363636364,0.875
complex_000292,3.0,0.1111111111111111,0.125
complex_000292,3.0,0.6,0.75
complex_000292,3.0,0.6153846153846154,1.0
complex_000292,3.0,0.4,0.5
complex_000292,3.0,0.75,0.75
complex_000292,3.0,0.6666666666666666,0.75
complex_000292,3.0,0.36363636363636365,0.5
complex_000292,3.0,0.4444444444444444,0.5
complex_000292,3.0,0.4166666666666667,0.625
complex_000292,3.0,0.7,0.875
complex_000292,3.0,0.8888888888888888,1.0
complex_000305,0.5,0.7857142857142857,0.9166666666666666
complex_000305,0.5,0.8333333333333334,0.8333333333333334
complex_000305,0.5,0.7857142857142857,0.9166666666666666
complex_000305,0.5,0.8571428571428571,1.0
complex_000305,0.5,0.7857142857142857,0.9166666666666666
complex_000305,0.5,0.7142857142857143,0.8333333333333334
complex_000305,0.5,0.9166666666666666,0.9166666666666666
complex_000305,0.5,0.9166666666666666,0.9166666666666666
complex_000305,0.5,0.7857142857142857,0.9166666666666666
complex_000305,0.5,0.8571428571428571,1.0
complex_000305,0.5,0.8571428571428571,1.0
complex_000305,0.5,0.7692307692307693,0.8333333333333334
complex_000305,1.0,0.7142857142857143,0.8333333333333334
complex_000305,1.0,0.7692307692307693,0.8333333333333334
complex_000305,1.0,0.6428571428571429,0.75
complex_000305,1.0,0.6666666666666666,0.6666666666666666
complex_000305,1.0,0.6428571428571429,0.75
complex_000305,1.0,0.7142857142857143,0.8333333333333334
complex_000305,1.0,0.7142857142857143,0.8333333333333334
complex_000305,1.0,0.6428571428571429,0.75
complex_000305,1.0,0.6666666666666666,0.8333333333333334
complex_000305,1.0,0.8333333333333334,0.8333333333333334
complex_000305,1.0,0.6666666666666666,0.6666666666666666
complex_000305,1.0,0.7142857142857143,0.8333333333333334
complex_000305,2.0,0.38461538461538464,0.4166666666666667
complex_000305,2.0,0.5384615384615384,0.5833333333333334
complex_000305,2.0,0.6666666666666666,0.6666666666666666
complex_000305,2.0,0.6428571428571429,0.75
complex_000305,2.0,0.6666666666666666,0.6666666666666666
complex_000305,2.0,0.35714285714285715,0.4166666666666667
complex_000305,2.0,0.375,0.5
complex_000305,2.0,0.6428571428571429,0.75
complex_000305,2.0,0.7142857142857143,0.8333333333333334
complex_000305,2.0,0.6153846153846154,0.6666666666666666
complex_000305,2.0,0.6666666666666666,0.8333333333333334
complex_000305,2.0,0.29411764705882354,0.4166666666666667
complex_000305,3.0,0.46153846153846156,0.5
complex_000305,3.0,0.5,0.5
complex_000305,3.0,0.3333333333333333,0.5
complex_000305,3.0,0.3888888888888889,0.5833333333333334
complex_000305,3.0,0.2222222222222222,0.3333333333333333
complex_000305,3.0,0.5,0.5
complex_000305,3.0,0.6666666666666666,0.6666666666666666
complex_000305,3.0,0.46153846153846156,0.5
complex_000305,3.0,0.4,0.5
complex_000305,3.0,0.5333333333333333,0.6666666666666666
complex_000305,3.0,0.5384615384615384,0.5833333333333334
complex_000305,3.0,0.7142857142857143,0.8333333333333334
complex_000335,0.5,1.0,1.0
complex_000335,0.5,1.0,1.0
complex_000335,0.5,0.8888888888888888,0.8888888888888888
complex_000335,0.5,0.7,0.7777777777777778
complex_000335,0.5,1.0,1.0
complex_000335,0.5,0.9,1.0
complex_000335,0.5,0.8888888888888888,0.8888888888888888
complex_000335,0.5,0.7,0.7777777777777778
complex_000335,0.5,0.8888888888888888,0.8888888888888888
complex_000335,0.5,1.0,1.0
complex_000335,0.5,0.9,1.0
complex_000335,0.5,0.8888888888888888,0.8888888888888888
complex_000335,1.0,0.9,1.0
complex_000335,1.0,1.0,1.0
complex_000335,1.0,1.0,1.0
complex_000335,1.0,1.0,1.0
complex_000335,1.0,1.0,1.0
complex_000335,1.0,1.0,1.0
complex_000335,1.0,0.6666666666666666,0.6666666666666666
complex_000335,1.0,1.0,1.0
complex_000335,1.0,0.8888888888888888,0.8888888888888888
complex_000335,1.0,0.6,0.6666666666666666
complex_000335,1.0,0.6666666666666666,0.6666666666666666
complex_000335,1.0,0.8,0.8888888888888888
complex_000335,2.0,0.4,0.4444444444444444
complex_000335,2.0,0.9,1.0
complex_000335,2.0,0.4,0.4444444444444444
complex_000335,2.0,0.4,0.4444444444444444
complex_000335,2.0,0.4,0.4444444444444444
complex_000335,2.0,1.0,1.0
complex_000335,2.0,0.3333333333333333,0.3333333333333333
complex_000335,2.0,0.8888888888888888,0.8888888888888888
complex_000335,2.0,0.4444444444444444,0.4444444444444444
complex_000335,2.0,0.5,0.5555555555555556
complex_000335,2.0,0.5555555555555556,0.5555555555555556
complex_000335,2.0,0.2222222222222222,0.2222222222222222
complex_000335,3.0,0.9,1.0
complex_000335,3.0,0.8888888888888888,0.8888888888888888
complex_000335,3.0,0.3333333333333333,0.3333333333333333
complex_000335,3.0,0.1111111111111111,0.1111111111111111
complex_000335,3.0,0.8,0.8888888888888888
complex_000335,3.0,0.2,0.2222222222222222
complex_000335,3.0,0.5833333333333334,0.7777777777777778
complex_000335,3.0,0.4,0.4444444444444444
complex_000335,3.0,0.4166666666666667,0.5555555555555556
complex_000335,3.0,0.7,0.7777777777777778
complex_000335,3.0,0.4444444444444444,0.4444444444444444
complex_000335,3.0,0.3333333333333333,0.3333333333333333
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,0.7857142857142857,0.7857142857142857
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,0.8571428571428571,0.8571428571428571
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,0.8571428571428571,0.8571428571428571
complex_000363,0.5,0.8571428571428571,0.8571428571428571
complex_000363,0.5,0.9285714285714286,0.9285714285714286
complex_000363,0.5,1.0,1.0
complex_000363,1.0,0.9333333333333333,1.0
complex_000363,1.0,0.9285714285714286,0.9285714285714286
complex_000363,1.0,0.7142857142857143,0.7142857142857143
complex_000363,1.0,0.7857142857142857,0.7857142857142857
complex_000363,1.0,0.6428571428571429,0.6428571428571429
complex_000363,1.0,0.875,1.0
complex_000363,1.0,0.8571428571428571,0.8571428571428571
complex_000363,1.0,0.8571428571428571,0.8571428571428571
complex_000363,1.0,0.6428571428571429,0.6428571428571429
complex_000363,1.0,0.7142857142857143,0.7142857142857143
complex_000363,1.0,0.8571428571428571,0.8571428571428571
complex_000363,1.0,0.9285714285714286,0.9285714285714286
complex_000363,2.0,0.6,0.6428571428571429
complex_000363,2.0,0.75,0.8571428571428571
complex_000363,2.0,0.5294117647058824,0.6428571428571429
complex_000363,2.0,0.5,0.5714285714285714
complex_000363,2.0,0.6666666666666666,0.7142857142857143
complex_000363,2.0,0.5625,0.6428571428571429
complex_000363,2.0,0.5333333333333333,0.5714285714285714
complex_000363,2.0,0.5714285714285714,0.5714285714285714
complex_000363,2.0,0.5,0.5
complex_000363,2.0,0.6428571428571429,0.6428571428571429
complex_000363,2.0,0.6666666666666666,0.7142857142857143
complex_000363,2.0,0.47058823529411764,0.5714285714285714
complex_000363,3.0,0.5625,0.6428571428571429
complex_000363,3.0,0.5,0.5714285714285714
complex_000363,3.0,0.6470588235294118,0.7857142857142857
complex_000363,3.0,0.3333333333333333,0.42857142857142855
complex_000363,3.0,0.38095238095238093,0.5714285714285714
complex_000363,3.0,0.47058823529411764,0.5714285714285714
complex_000363,3.0,0.47058823529411764,0.5714285714285714
complex_000363,3.0,0.3333333333333333,0.42857142857142855
complex_000363,3.0,0.47058823529411764,0.5714285714285714
complex_000363,3.0,0.3888888888888889,0.5
complex_000363,3.0,0.47058823529411764,0.5714285714285714
complex_000363,3.0,0.3333333333333333,0.42857142857142855
complex_000374,0.5,0.9,0.9
complex_000374,0.5,0.9,0.9
complex_000374,0.5,0.85,0.85
complex_000374,0.5,0.8095238095238095,0.85
complex_000374,0.5,0.8095238095238095,0.85
complex_000374,0.5,0.85,0.85
complex_000374,0.5,0.8571428571428571,0.9
complex_000374,0.5,0.9,0.9
complex_000374,0.5,0.85,0.85
complex_000374,0.5,0.7619047619047619,0.8
complex_000374,0.5,0.8571428571428571,0.9
complex_000374,0.5,0.7619047619047619,0.8
complex_000374,1.0,0.75,0.75
complex_000374,1.0,0.5238095238095238,0.55
complex_000374,1.0,0.5714285714285714,0.6
complex_000374,1.0,0.75,0.75
complex_000374,1.0,0.85,0.85
complex_000374,1.0,0.8,0.8
complex_000374,1.0,0.75,0.75
complex_000374,1.0,0.8,0.8
complex_000374,1.0,0.8,0.8
complex_000374,1.0,0.7,0.7
complex_000374,1.0,0.8571428571428571,0.9
complex_000374,1.0,0.7619047619047619,0.8
complex_000374,2.0,0.6,0.6
complex_000374,2.0,0.5,0.6
complex_000374,2.0,0.6,0.6
complex_000374,2.0,0.5714285714285714,0.6
complex_000374,2.0,0.5714285714285714,0.6
complex_000374,2.0,0.55,0.55
complex_000374,2.0,0.5909090909090909,0.65
complex_000374,2.0,0.5238095238095238,0.55
complex_000374,2.0,0.5,0.6
complex_000374,2.0,0.4090909090909091,0.45
complex_000374,2.0,0.6818181818181818,0.75
complex_000374,2.0,0.42857142857142855,0.45
complex_000374,3.0,0.4090909090909091,0.45
complex_000374,3.0,0.6363636363636364,0.7
complex_000374,3.0,0.4090909090909091,0.45
complex_000374,3.0,0.45454545454545453,0.5
complex_000374,3.0,0.23076923076923078,0.3
complex_000374,3.0,0.5,0.6
complex_000374,3.0,0.4166666666666667,0.5
complex_000374,3.0,0.5909090909090909,0.65
complex_000374,3.0,0.4230769230769231,0.55
complex_000374,3.0,0.42857142857142855,0.45
complex_000374,3.0,0.5,0.55
complex_000374,3.0,0.38461538461538464,0.5
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,0.8181818181818182,0.9
complex_000376,0.5,0.8181818181818182,0.9
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,0.5,1.0,1.0
complex_000376,1.0,0.9,0.9
complex_000376,1.0,0.6363636363636364,0.7
complex_000376,1.0,0.9,0.9
complex_000376,1.0,1.0,1.0
complex_000376,1.0,0.9,0.9
complex_000376,1.0,0.7,0.7
complex_000376,1.0,0.8181818181818182,0.9
complex_000376,1.0,0.5,0.6
complex_000376,1.0,0.6,0.6
complex_000376,1.0,0.6666666666666666,0.8
complex_000376,1.0,0.6666666666666666,0.8
complex_000376,1.0,1.0,1.0
complex_000376,2.0,0.3333333333333333,0.4
complex_000376,2.0,0.5,0.6
complex_000376,2.0,0.4166666666666667,0.5
complex_000376,2.0,0.7272727272727273,0.8
complex_000376,2.0,0.38461538461538464,0.5
complex_000376,2.0,0.38461538461538464,0.5
complex_000376,2.0,0.7,0.7
complex_000376,2.0,0.38461538461538464,0.5
complex_000376,2.0,0.6363636363636364,0.7
complex_000376,2.0,0.38461538461538464,0.5
complex_000376,2.0,0.6363636363636364,0.7
complex_000376,2.0,0.6363636363636364,0.7
complex_000376,3.0,0.38461538461538464,0.5
complex_000376,3.0,0.3333333333333333,0.5
complex_000376,3.0,0.5454545454545454,0.6
complex_000376,3.0,0.26666666666666666,0.4
complex_000376,3.0,0.3333333333333333,0.4
complex_000376,3.0,0.5454545454545454,0.6
complex_000376,3.0,0.4166666666666667,0.5
complex_000376,3.0,0.35714285714285715,0.5
complex_000376,3.0,0.35714285714285715,0.5
complex_000376,3.0,0.5,0.6
complex_000376,3.0,0.5,0.6
complex_000376,3.0,0.45454545454545453,0.5
complex_000382,0.5,0.8125,0.8666666666666667
complex_000382,0.5,0.8,0.8
complex_000382,0.5,1.0,1.0
complex_000382,0.5,0.75,0.8
complex_000382,0.5,0.8,0.8
complex_000382,0.5,0.8,0.8
complex_000382,0.5,1.0,1.0
complex_000382,0.5,0.875,0.9333333333333333
complex_000382,0.5,0.75,0.8
complex_000382,0.5,0.9333333333333333,0.9333333333333333
complex_000382,0.5,0.6875,0.7333333333333333
complex_000382,0.5,0.8,0.8
complex_000382,1.0,0.75,0.8
complex_000382,1.0,0.6470588235294118,0.7333333333333333
complex_000382,1.0,0.6875,0.7333333333333333
complex_000382,1.0,0.75,0.8
complex_000382,1.0,0.8125,0.8666666666666667
complex_000382,1.0,0.75,0.8
complex_000382,1.0,0.5625,0.6
complex_000382,1.0,0.5294117647058824,0.6
complex_000382,1.0,0.8125,0.8666666666666667
complex_000382,1.0,0.5882352941176471,0.6666666666666666
complex_000382,1.0,0.9375,1.0
complex_000382,1.0,0.5625,0.6
complex_000382,2.0,0.42105263157894735,0.5333333333333333
complex_000382,2.0,0.5263157894736842,0.6666666666666666
complex_000382,2.0,0.625,0.6666666666666666
complex_000382,2.0,0.7058823529411765,0.8
complex_000382,2.0,0.2777777777777778,0.3333333333333333
complex_000382,2.0,0.8125,0.8666666666666667
complex_000382,2.0,0.42105263157894735,0.5333333333333333
complex_000382,2.0,0.45,0.6
complex_000382,2.0,0.625,0.6666666666666666
complex_000382,2.0,0.47058823529411764,0.5333333333333333
complex_000382,2.0,0.5555555555555556,0.6666666666666666
complex_000382,2.0,0.3684210526315789,0.4666666666666667
complex_000382,3.0,0.25,0.3333333333333333
complex_000382,3.0,0.36363636363636365,0.5333333333333333
complex_000382,3.0,0.25,0.3333333333333333
complex_000382,3.0,0.4,0.5333333333333333
complex_000382,3.0,0.625,0.6666666666666666
complex_000382,3.0,0.625,0.6666666666666666
complex_000382,3.0,0.5882352941176471,0.6666666666666666
complex_000382,3.0,0.4444444444444444,0.5333333333333333
complex_000382,3.0,0.5263157894736842,0.6666666666666666
complex_000382,3.0,0.45,0.6
complex_000382,3.0,0.3888888888888889,0.4666666666666667
complex_000382,3.0,0.35,0.4666666666666667
complex_000387,0.5,0.7894736842105263,0.7894736842105263
complex_000387,0.5,0.8947368421052632,0.8947368421052632
complex_000387,0.5,0.9473684210526315,0.9473684210526315
complex_000387,0.5,0.75,0.7894736842105263
complex_000387,0.5,0.8,0.8421052631578947
complex_000387,0.5,0.8947368421052632,0.8947368421052632
complex_000387,0.5,0.8947368421052632,0.8947368421052632
complex_000387,0.5,0.9473684210526315,0.9473684210526315
complex_000387,0.5,0.7368421052631579,0.7368421052631579
complex_000387,0.5,0.7894736842105263,0.7894736842105263
complex_000387,0.5,0.9473684210526315,0.9473684210526315
complex_000387,0.5,0.75,0.7894736842105263
complex_000387,1.0,0.8,0.8421052631578947
complex_000387,1.0,0.85,0.8947368421052632
complex_000387,1.0,0.8947368421052632,0.8947368421052632
complex_000387,1.0,0.8,0.8421052631578947
complex_000387,1.0,0.8,0.8421052631578947
complex_000387,1.0,0.75,0.7894736842105263
complex_000387,1.0,0.85,0.8947368421052632
complex_000387,1.0,0.8421052631578947,0.8421052631578947
complex_000387,1.0,0.75,0.7894736842105263
complex_000387,1.0,0.8,0.8421052631578947
complex_000387,1.0,0.7894736842105263,0.7894736842105263
complex_000387,1.0,0.65,0.6842105263157895
complex_000387,2.0,0.65,0.6842105263157895
complex_000387,2.0,0.7894736842105263,0.7894736842105263
complex_000387,2.0,0.75,0.7894736842105263
complex_000387,2.0,0.6190476190476191,0.6842105263157895
complex_000387,2.0,0.5714285714285714,0.631578947368421
complex_000387,2.0,0.65,0.6842105263157895
complex_000387,2.0,0.6,0.631578947368421
complex_000387,2.0,0.55,0.5789473684210527
complex_000387,2.0,0.65,0.6842105263157895
complex_000387,2.0,0.6190476190476191,0.6842105263157895
complex_000387,2.0,0.6666666666666666,0.7368421052631579
complex_000387,2.0,0.6190476190476191,0.6842105263157895
complex_000387,3.0,0.65,0.6842105263157895
complex_000387,3.0,0.45454545454545453,0.5263157894736842
complex_000387,3.0,0.42857142857142855,0.47368421052631576
complex_000387,3.0,0.45,0.47368421052631576
complex_000387,3.0,0.6,0.631578947368421
complex_000387,3.0,0.36,0.47368421052631576
complex_000387,3.0,0.45454545454545453,0.5263157894736842
complex_000387,3.0,0.65,0.6842105263157895
complex_000387,3.0,0.4583333333333333,0.5789473684210527
complex_000387,3.0,0.6190476190476191,0.6842105263157895
complex_000387,3.0,0.5238095238095238,0.5789473684210527
complex_000387,3.0,0.43478260869565216,0.5263157894736842
complex_000394,0.5,0.6923076923076923,0.8181818181818182
complex_000394,0.5,0.8181818181818182,0.8181818181818182
complex_000394,0.5,0.8333333333333334,0.9090909090909091
complex_000394,0.5,0.7692307692307693,0.9090909090909091
complex_000394,0.5,0.9090909090909091,0.9090909090909091
complex_000394,0.5,0.9090909090909091,0.9090909090909091
complex_000394,0.5,0.8181818181818182,0.8181818181818182
complex_000394,0.5,0.8181818181818182,0.8181818181818182
complex_000394,0.5,0.9090909090909091,0.9090909090909091
complex_000394,0.5,0.8181818181818182,0.8181818181818182
complex_000394,0.5,0.7272727272727273,0.7272727272727273
complex_000394,0.5,0.9090909090909091,0.9090909090909091
complex_000394,1.0,0.75,0.8181818181818182
complex_000394,1.0,0.8181818181818182,0.8181818181818182
complex_000394,1.0,0.6923076923076923,0.8181818181818182
complex_000394,1.0,0.6153846153846154,0.7272727272727273
complex_000394,1.0,0.8333333333333334,0.9090909090909091
complex_000394,1.0,0.6153846153846154,0.7272727272727273
complex_000394,1.0,0.75,0.8181818181818182
complex_000394,1.0,0.8181818181818182,0.8181818181818182
complex_000394,1.0,0.6153846153846154,0.7272727272727273
complex_000394,1.0,0.8181818181818182,0.8181818181818182
complex_000394,1.0,0.6428571428571429,0.8181818181818182
complex_000394,1.0,0.6666666666666666,0.7272727272727273
complex_000394,2.0,0.42857142857142855,0.5454545454545454
complex_000394,2.0,0.6666666666666666,0.7272727272727273
complex_000394,2.0,0.6153846153846154,0.7272727272727273
complex_000394,2.0,0.6153846153846154,0.7272727272727273
complex_000394,2.0,0.46153846153846156,0.5454545454545454
complex_000394,2.0,0.6428571428571429,0.8181818181818182
complex_000394,2.0,0.4,0.5454545454545454
complex_000394,2.0,0.6666666666666666,0.7272727272727273
complex_000394,2.0,0.5714285714285714,0.7272727272727273
complex_000394,2.0,0.5384615384615384,0.6363636363636364
complex_000394,2.0,0.5714285714285714,0.7272727272727273
complex_000394,2.0,0.6153846153846154,0.7272727272727273
complex_000394,3.0,0.3076923076923077,0.36363636363636365
complex_000394,3.0,0.42857142857142855,0.5454545454545454
complex_000394,3.0,0.4375,0.6363636363636364
complex_000394,3.0,0.3333333333333333,0.45454545454545453
complex_000394,3.0,0.21428571428571427,0.2727272727272727
complex_000394,3.0,0.2857142857142857,0.36363636363636365
complex_000394,3.0,0.5,0.6363636363636364
complex_000394,3.0,0.6153846153846154,0.7272727272727273
complex_000394,3.0,0.3333333333333333,0.45454545454545453
complex_000394,3.0,0.4,0.5454545454545454
complex_000394,3.0,0.5333333333333333,0.7272727272727273
complex_000394,3.0,0.4666666666666667,0.6363636363636364
complex_000400,0.5,1.0,1.0
complex_000400,0.5,0.8571428571428571,0.9473684210526315
complex_000400,0.5,0.75,0.7894736842105263
complex_000400,0.5,0.9047619047619048,1.0
complex_000400,0.5,0.8947368421052632,0.8947368421052632
complex_000400,0.5,0.8947368421052632,0.8947368421052632
complex_000400,0.5,0.85,0.8947368421052632
complex_000400,0.5,0.9047619047619048,1.0
complex_000400,0.5,0.9473684210526315,0.9473684210526315
complex_000400,0.5,0.8947368421052632,0.8947368421052632
complex_000400,0.5,0.8095238095238095,0.8947368421052632
complex_000400,0.5,0.8,0.8421052631578947
complex_000400,1.0,0.8,0.8421052631578947
complex_000400,1.0,0.7142857142857143,0.7894736842105263
complex_000400,1.0,0.6190476190476191,0.6842105263157895
complex_000400,1.0,0.7894736842105263,0.7894736842105263
complex_000400,1.0,0.8095238095238095,0.8947368421052632
complex_000400,1.0,0.6842105263157895,0.6842105263157895
complex_000400,1.0,0.75,0.7894736842105263
complex_000400,1.0,0.75,0.7894736842105263
complex_000400,1.0,0.65,0.6842105263157895
complex_000400,1.0,0.8421052631578947,0.8421052631578947
complex_000400,1.0,0.6842105263157895,0.6842105263157895
complex_000400,1.0,0.6666666666666666,0.7368421052631579
complex_000400,2.0,0.5,0.5789473684210527
complex_000400,2.0,0.4090909090909091,0.47368421052631576
complex_000400,2.0,0.6842105263157895,0.6842105263157895
complex_000400,2.0,0.5789473684210527,0.5789473684210527
complex_000400,2.0,0.5238095238095238,0.5789473684210527
complex_000400,2.0,0.631578947368421,0.631578947368421
complex_000400,2.0,0.5454545454545454,0.631578947368421
complex_000400,2.0,0.7368421052631579,0.7368421052631579
complex_000400,2.0,0.7,0.7368421052631579
complex_000400,2.0,0.5,0.5789473684210527
complex_000400,2.0,0.6190476190476191,0.6842105263157895
complex_000400,2.0,0.5714285714285714,0.631578947368421
complex_000400,3.0,0.43478260869565216,0.5263157894736842
complex_000400,3.0,0.5789473684210527,0.5789473684210527
complex_000400,3.0,0.44,0.5789473684210527
complex_000400,3.0,0.5263157894736842,0.5263157894736842
complex_000400,3.0,0.43478260869565216,0.5263157894736842
complex_000400,3.0,0.5,0.5789473684210527
complex_000400,3.0,0.5217391304347826,0.631578947368421
complex_000400,3.0,0.55,0.5789473684210527
complex_000400,3.0,0.5,0.5789473684210527
complex_000400,3.0,0.5714285714285714,0.631578947368421
complex_000400,3.0,0.4166666666666667,0.5263157894736842
complex_000400,3.0,0.34615384615384615,0.47368421052631576
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,0.5,1.0,1.0
complex_000403,1.0,0.7,0.7
complex_000403,1.0,1.0,1.0
complex_000403,1.0,1.0,1.0
complex_000403,1.0,0.8181818181818182,0.9
complex_000403,1.0,0.7272727272727273,0.8
complex_000403,1.0,0.7272727272727273,0.8
complex_000403,1.0,0.8,0.8
complex_000403,1.0,0.7272727272727273,0.8
complex_000403,1.0,0.9,0.9
complex_000403,1.0,0.9,0.9
complex_000403,1.0,0.8,0.8
complex_000403,1.0,0.8,0.8
complex_000403,2.0,0.5454545454545454,0.6
complex_000403,2.0,0.4166666666666667,0.5
complex_000403,2.0,0.4166666666666667,0.5
complex_000403,2.0,0.5,0.5
complex_000403,2.0,0.5454545454545454,0.6
complex_000403,2.0,0.5833333333333334,0.7
complex_000403,2.0,0.6666666666666666,0.8
complex_000403,2.0,0.45454545454545453,0.5
complex_000403,2.0,0.6363636363636364,0.7
complex_000403,2.0,0.5454545454545454,0.6
complex_000403,2.0,0.6363636363636364,0.7
complex_000403,2.0,0.6363636363636364,0.7
complex_000403,3.0,0.45454545454545453,0.5
complex_000403,3.0,0.45454545454545453,0.5
complex_000403,3.0,0.6363636363636364,0.7
complex_000403,3.0,0.36363636363636365,0.4
complex_000403,3.0,0.36363636363636365,0.4
complex_000403,3.0,0.6153846153846154,0.8
complex_000403,3.0,0.5,0.6
complex_000403,3.0,0.18181818181818182,0.2
complex_000403,3.0,0.36363636363636365,0.4
complex_000403,3.0,0.6666666666666666,0.8
complex_000403,3.0,0.4166666666666667,0.5
complex_000403,3.0,0.5454545454545454,0.6
complex_000411,0.5,0.9166666666666666,1.0
complex_000411,0.5,0.5833333333333334,0.6363636363636364
complex_000411,0.5,0.75,0.8181818181818182
complex_000411,0.5,0.75,0.8181818181818182
complex_000411,0.5,0.6923076923076923,0.8181818181818182
complex_000411,0.5,0.75,0.8181818181818182
complex_000411,0.5,0.6666666666666666,0.7272727272727273
complex_000411,0.5,0.9090909090909091,0.9090909090909091
complex_000411,0.5,1.0,1.0
complex_000411,0.5,0.6666666666666666,0.7272727272727273
complex_000411,0.5,0.6923076923076923,0.8181818181818182
complex_000411,0.5,0.75,0.8181818181818182
complex_000411,1.0,0.6666666666666666,0.7272727272727273
complex_000411,1.0,0.6666666666666666,0.7272727272727273
complex_000411,1.0,0.75,0.8181818181818182
complex_000411,1.0,0.8333333333333334,0.9090909090909091
complex_000411,1.0,0.7692307692307693,0.9090909090909091
complex_000411,1.0,0.5833333333333334,0.6363636363636364
complex_000411,1.0,0.6153846153846154,0.7272727272727273
complex_000411,1.0,0.8333333333333334,0.9090909090909091
complex_000411,1.0,0.7692307692307693,0.9090909090909091
complex_000411,1.0,0.6153846153846154,0.7272727272727273
complex_000411,1.0,0.6153846153846154,0.7272727272727273
complex_000411,1.0,0.6923076923076923,0.8181818181818182
complex_000411,2.0,0.5,0.5454545454545454
complex_000411,2.0,0.5833333333333334,0.6363636363636364
complex_000411,2.0,0.6666666666666666,0.7272727272727273
complex_000411,2.0,0.6666666666666666,0.7272727272727273
complex_000411,2.0,0.7692307692307693,0.9090909090909091
complex_000411,2.0,0.6666666666666666,0.7272727272727273
complex_000411,2.0,0.5833333333333334,0.6363636363636364
complex_000411,2.0,0.5833333333333334,0.6363636363636364
complex_000411,2.0,0.6923076923076923,0.8181818181818182
complex_000411,2.0,0.6666666666666666,0.7272727272727273
complex_000411,2.0,0.45454545454545453,0.45454545454545453
complex_000411,2.0,0.5833333333333334,0.6363636363636364
complex_000411,3.0,0.25,0.2727272727272727
complex_000411,3.0,0.5,0.6363636363636364
complex_000411,3.0,0.5,0.5454545454545454
complex_000411,3.0,0.16666666666666666,0.18181818181818182
complex_000411,3.0,0.5,0.6363636363636364
complex_000411,3.0,0.38461538461538464,0.45454545454545453
complex_000411,3.0,0.46153846153846156,0.5454545454545454
complex_000411,3.0,0.5,0.6363636363636364
complex_000411,3.0,0.5,0.6363636363636364
complex_000411,3.0,0.46153846153846156,0.5454545454545454
