batch,slot,critic_r0,control_r0,critic_r1,control_r1,critic_r2,control_r2
927,0,0.00033974647521972656,0.0004267096519470215,0.000448763370513916,0.00037485361099243164,0.000569462776184082,0.00041687488555908203
929,0,0.0004914999008178711,0.00024139881134033203,0.00021702051162719727,0.00048100948333740234,0.00034558773040771484,0.0004813075065612793
929,1,0.006215691566467285,0.005838513374328613,0.00713878870010376,0.005162060260772705,0.006127476692199707,0.006971478462219238
932,0,0.002793252468109131,0.0028573274612426758,0.003641963005065918,0.0015783309936523438,0.003998756408691406,0.0031991004943847656
933,0,0.006098747253417969,0.006335139274597168,0.00580143928527832,0.004734158515930176,0.005713343620300293,0.005917787551879883
936,0,0.000353395938873291,0.00031876564025878906,0.00033420324325561523,0.000277101993560791,0.0003268718719482422,0.00034296512603759766
937,0,0.00733494758605957,0.008267402648925781,0.006720125675201416,0.006882786750793457,0.006830096244812012,0.007603764533996582
941,0,0.001751720905303955,0.0010651350021362305,0.0017213821411132812,0.001113295555114746,0.0016616582870483398,0.001488327980041504
948,0,0.0013077855110168457,0.0016093254089355469,0.0014623403549194336,0.001301109790802002,0.0012279748916625977,0.0012584924697875977
949,0,0.00011014938354492188,0.00011396408081054688,0.0001119375228881836,9.119510650634766e-05,0.00011390447616577148,9.953975677490234e-05
951,0,0.005552113056182861,0.00676274299621582,0.009464621543884277,0.007198929786682129,0.005852937698364258,0.007215380668640137
951,1,0.004132091999053955,0.004507541656494141,0.0036984682083129883,0.002485930919647217,0.004516243934631348,0.001363992691040039
953,0,0.0005955100059509277,0.0006394386291503906,0.00018912553787231445,0.0004355311393737793,0.00021028518676757812,0.0007260441780090332
953,1,6.16312026977539e-05,3.62396240234375e-05,3.129243850708008e-05,4.184246063232422e-05,3.9458274841308594e-05,6.115436553955078e-05
956,0,5.1021575927734375e-05,2.0503997802734375e-05,6.848573684692383e-05,4.00543212890625e-05,4.3451786041259766e-05,3.993511199951172e-05
963,0,0.00028508901596069336,0.0002504587173461914,0.00025773048400878906,0.00033164024353027344,0.00023925304412841797,0.00027495622634887695
964,0,0.01035165786743164,0.010284602642059326,0.011913180351257324,0.009998440742492676,0.008018314838409424,0.011292874813079834
965,0,0.006760716438293457,0.008841156959533691,0.009485423564910889,0.007447004318237305,0.008791565895080566,0.008217096328735352
968,0,0.00013017654418945312,4.017353057861328e-05,0.0001354813575744629,4.202127456665039e-05,6.699562072753906e-05,7.927417755126953e-05
975,0,0.015327513217926025,0.021666288375854492,0.0255126953125,0.017934083938598633,0.022780299186706543,0.019381344318389893
977,0,8.368492126464844e-05,0.0001773834228515625,4.553794860839844e-05,4.112720489501953e-05,0.0001169443130493164,5.6803226470947266e-05
977,1,0.0018593072891235352,0.0015724897384643555,0.0020644664764404297,0.001632392406463623,0.001214742660522461,0.0012990832328796387
978,0,0.0014168024063110352,0.001635134220123291,0.0010573267936706543,0.0012857913970947266,0.00089263916015625,0.0014409422874450684
979,0,0.002877473831176758,0.004068970680236816,0.002347588539123535,0.003428518772125244,0.0021578073501586914,0.0014101862907409668
979,1,0.0001302957534790039,0.00032961368560791016,0.0001270771026611328,7.575750350952148e-05,5.698204040527344e-05,0.0005508661270141602
980,0,0.00043773651123046875,0.00047850608825683594,0.0005931854248046875,0.0006132721900939941,0.0005648136138916016,0.0007825493812561035
981,0,0.0005524158477783203,0.0006065964698791504,0.000915825366973877,0.0009541511535644531,0.000773310661315918,0.0008709430694580078
986,0,0.003184080123901367,0.004132986068725586,0.002505064010620117,0.0026009678840637207,0.003550291061401367,0.0022112131118774414
987,0,0.00031578540802001953,0.0003057122230529785,0.000308990478515625,0.00033974647521972656,0.00034177303314208984,0.00031316280364990234
989,0,4.172325134277344e-05,4.83393669128418e-05,4.780292510986328e-05,5.412101745605469e-05,5.0067901611328125e-05,4.8279762268066406e-05
990,0,0.0006402730941772461,0.0009508132934570312,0.0009838342666625977,0.0006455183029174805,0.0009504556655883789,0.0008778572082519531
990,1,0.007832825183868408,0.009745538234710693,0.010555744171142578,0.004696190357208252,0.008734285831451416,0.0074841976165771484
991,0,0.00026679039001464844,5.0067901611328125e-06,8.183717727661133e-05,8.469820022583008e-05,0.0004049539566040039,0.00027567148208618164
992,0,0.005126237869262695,0.0042601823806762695,0.0028263330459594727,0.0036659836769104004,0.00492936372756958,0.004283428192138672
992,1,0.0008758306503295898,0.0010796785354614258,0.0009846687316894531,0.0009155869483947754,0.0008687973022460938,0.0008062124252319336
993,0,0.00012004375457763672,0.00011372566223144531,0.00019812583923339844,9.113550186157227e-05,0.00020253658294677734,0.00010901689529418945
